ID_REF,GSM313235,GSM313236,GSM313237,GSM313238,GSM313239,GSM313240,GSM313241,GSM313242,GSM313243,GSM313244,GSM313245,GSM313246,GSM313247,GSM313248,GSM313249,GSM313250,GSM313251,GSM313252,GSM313253,GSM313254,GSM313255,GSM313256,GSM313257,GSM313258,GSM313259,GSM313260,GSM313261,GSM313262
23902,11.655,11.9475,11.972,11.9205,10.4047,10.73505,11.476,11.4215,11.0495,11.592,9.94065,11.812,10.66345,12.1405,11.277,12.4435,10.3555,11.2905,11.4915,11.696,10.02795,12.2845,10.4398,11.6705,11.0895,11.356,11.4445,11.215
23904,7.19675,7.3048,7.17065,7.75135,7.0167,8.75715,7.20305,7.1542,7.2283,7.99515,7.1709,7.3302,7.5041,7.3205,6.83955,7.4436,7.87005,8.1371,7.303,7.97555,7.52725,7.4336,7.9843,7.2902,7.8274,7.2441,8.58905,6.94545
23906,7.377,7.2894,7.37965,8.1168,7.2924,8.73895,7.51875,7.3833,7.4755,7.95595,7.5591,7.3166,7.0328,7.37205,6.81685,6.5426,7.43385,7.8271,7.35505,8.1201,7.92975,7.7451,8.1832,7.6849,8.03525,7.2704,8.57075,7.4312
23909,8.62205,8.84075,8.53205,8.65765,8.25965,9.30975,8.2706,8.2394,8.25785,9.3373,7.90485,8.72855,8.56265,8.94945,8.42295,9.0359,8.70295,8.44525,8.63415,9.18275,8.58595,8.44715,9.24755,8.55955,8.87885,8.8503,9.78225,8.2566
23915,8.5965,8.46495,7.5237,7.33035,8.3378,8.0632,8.90395,8.49005,8.2815,9.0605,8.19445,9.1175,9.1536,8.0646,8.3482,8.6696,8.16365,8.2135,8.3401,8.42425,8.47525,8.348,8.46525,8.67,8.52715,8.8582,8.8072,7.38205
23916,7.01225,7.07695,7.26755,7.8398,7.0063,9.2812,7.33855,7.22255,7.412,8.0724,7.12885,7.2578,7.00535,7.1064,7.0609,7.4436,7.61015,8.7148,7.07895,8.3403,7.67865,7.5922,8.87925,7.46295,8.0902,7.05365,8.9959,7.16225
23917,9.9993,10.12975,10.1158,10.0574,9.58295,9.4544,9.81485,9.72645,9.81275,10.06695,9.6198,10.511,10.37425,9.90995,10.04815,10.7025,9.8268,9.75655,10.24395,10.1414,9.7441,9.98935,10.15295,10.0934,10.2658,9.86965,10.177,10.10825
23920,9.7207,9.58465,10.23,10.4075,9.1942,9.81305,9.9224,9.5898,9.86455,9.973,9.36855,9.28365,9.02795,9.5685,9.6075,9.4391,10.03855,9.7204,9.60895,9.9288,9.18725,9.5043,9.52515,9.74075,9.78345,9.53435,9.52115,10.01005
23925,8.53055,8.46005,8.57675,8.7738,8.5255,8.0715,8.4655,8.47865,8.7021,8.1,8.7291,8.6961,8.46065,8.537,8.43865,8.5237,8.34595,8.4487,8.49835,8.1679,8.4351,8.4328,7.9732,8.6168,8.9253,8.66695,8.09445,8.68395
23926,7.1636,7.19875,7.31045,7.7682,7.17985,8.1591,7.3592,7.2698,7.33565,7.73335,7.28685,7.30115,7.0155,7.12695,7.19465,7.3485,7.8588,8.1371,7.2868,7.9405,7.4585,7.4788,8.0849,7.46,7.706,7.1644,8.0988,7.27845
23927,8.1499,8.34605,8.2454,8.53115,8.14485,8.5305,8.2083,8.1929,8.2385,8.3215,8.3168,8.37975,8.3552,8.0589,8.46495,8.8026,8.5519,8.7697,7.93835,7.94605,8.06205,8.3758,8.55745,7.94315,8.4943,8.1571,8.1448,8.2303
23929,8.73055,8.5916,8.44895,8.87235,8.5644,8.00415,8.4448,8.7343,8.63645,8.01525,8.95165,8.6901,8.5239,8.37395,8.64595,8.91945,8.1101,8.3758,8.9085,8.03695,8.3362,8.65575,7.82995,8.81055,8.2358,8.57805,8.0071,8.58785
23931,8.3977,8.10785,8.33805,8.3227,8.453,7.35095,7.9407,8.15545,8.3444,7.62985,8.72825,8.20225,8.5353,8.2933,8.1234,8.18755,8.15645,8.27135,8.0874,7.948,8.1673,8.30275,7.36855,8.25915,8.25765,8.50065,7.73185,8.7486
23932,9.28865,9.52725,9.64305,9.21975,9.66105,9.1088,9.5981,9.4536,9.4307,9.5542,9.4749,9.2523,9.68115,9.23005,9.7713,9.09385,9.03855,9.07505,9.58185,9.0503,9.8851,9.2974,8.78245,9.41855,9.60465,10.08295,8.9888,9.83705
23934,9.11175,9.1224,9.1793,9.1431,9.204,8.44135,9.19355,9.02115,9.3224,8.71735,9.4631,8.8186,9.2804,9.2087,9.089,9.1401,8.8274,9.09445,9.26535,8.7068,8.8549,9.1204,7.9602,9.08215,9.0549,8.93985,8.14065,9.3899
23941,8.27735,7.94595,8.0772,8.02135,8.31,8.71795,8.5877,9.25515,8.09205,8.59165,8.486,8.37445,7.81765,8.7693,7.50325,8.09745,7.9435,8.20415,8.22875,8.63455,8.30155,8.27525,8.07205,8.75985,7.56245,8.12755,8.7451,8.2583
23943,8.3349,8.21065,8.46845,8.6765,8.3016,7.53565,8.3993,8.521,8.49325,7.95,8.51025,8.6665,8.36895,8.30895,8.25835,8.16215,8.11265,8.2978,8.6133,7.8247,7.9775,8.2532,7.64075,8.55805,8.34225,8.0684,7.6093,8.54055
23946,7.2511,7.29225,7.3061,7.64985,7.3061,8.39985,7.1226,7.30005,7.44915,7.568,7.46855,7.30575,7.11675,7.20115,7.19995,7.01375,7.5549,8.2628,7.3244,7.7434,7.61705,7.41255,7.79545,7.28675,7.66255,7.25455,7.8392,7.328
23947,7.75515,7.88675,7.8743,8.027,8.15285,7.3757,7.63915,7.82525,7.95295,7.57675,8.22475,7.7605,7.783,7.81405,8.2868,7.78305,7.7468,7.464,8.1233,7.54145,7.78255,7.8468,7.1923,7.49555,7.6532,7.783,7.40755,7.86595
23951,7.2131,7.22245,6.8757,7.3852,7.2011,8.5257,7.17755,7.28745,7.25495,7.4457,7.2679,7.4124,7.00535,7.06585,6.95565,6.78685,7.15715,7.57685,7.18915,7.7987,7.6816,7.39125,7.4831,7.3374,7.49965,7.18675,8.0459,6.9414
23966,7.8326,7.9873,8.04305,8.2368,7.794,9.2352,8.02535,8.00415,7.8521,8.62,7.4819,8.01985,7.97265,8.1129,7.72845,8.03395,8.658,8.3841,7.8309,8.6665,7.889,7.809,8.99675,8.0759,8.3673,7.91165,9.075,7.75415
23969,9.59525,9.9244,9.91235,9.5755,10.3425,9.5925,9.5461,9.6586,9.75195,9.8341,10.1917,9.8198,9.9295,9.78615,9.8348,9.6199,9.57905,9.3211,9.7959,9.51135,10.42,9.3575,8.7714,9.7529,9.71215,9.7649,9.69635,9.67375
23973,7.36145,7.4188,7.406,7.32445,7.21375,8.50345,7.1193,7.3692,7.11245,7.88215,7.17085,7.3833,7.5608,7.45715,7.1594,7.58145,7.21945,7.29585,7.39595,7.9277,7.62335,7.2857,7.88315,7.5549,7.632,7.46825,8.20415,7.4336
23974,8.54685,8.64505,8.24785,7.92075,8.36625,7.94095,8.6385,8.6722,8.4597,8.12455,8.7653,8.26525,7.9705,8.625,8.1716,8.32855,7.66515,8.1235,8.6011,7.9859,8.06375,8.3722,7.6737,8.4605,7.42695,8.644,7.9352,7.98285
23982,8.61255,8.05925,7.4584,6.77365,8.78075,7.54405,8.47235,8.5687,7.94795,7.85165,8.2568,7.8898,8.55135,8.0175,7.33345,8.1452,7.4388,7.4103,7.77495,7.42155,8.45605,7.6036,7.50915,8.2155,7.75905,8.63955,7.8083,7.34435
23985,8.54305,8.10695,8.69565,8.54595,8.5824,7.9375,8.6027,8.64725,8.01125,8.3838,8.13695,8.0977,8.01515,8.22755,8.00685,7.7018,7.77935,8.17535,8.31245,7.66655,8.1547,7.92395,7.74735,8.51385,8.08615,8.4686,7.6766,8.59575
23986,8.13005,7.8686,7.9558,7.8536,7.90665,7.8426,8.10535,8.11675,7.8571,7.7368,8.32395,7.62525,7.4468,7.96835,7.5182,7.60655,7.42735,7.94315,7.91845,7.6782,7.56205,7.9825,7.8722,8.27305,7.80675,7.8962,7.6408,7.95355
23987,8.48515,8.19115,7.46725,7.2068,8.31425,8.0326,8.47095,8.5873,8.442,8.04895,8.48435,8.68985,8.63125,8.23755,8.24155,8.57515,8.07185,8.09595,8.3566,7.9861,8.37325,8.2855,7.8282,8.42715,8.057,8.54195,7.97605,7.3855
23990,10.818,10.8895,10.9675,10.431,11.2125,10.99,11.068,11.0975,11.1225,10.7685,11.3325,10.801,11.03,10.4975,10.9775,10.547,10.8905,10.9475,11.0935,10.634,11.132,10.491,9.91965,10.685,11.0295,11.118,10.2915,11.1735
23996,9.0956,9.1741,9.2164,9.32795,9.1857,9.1995,9.34665,9.0402,9.1057,8.92275,9.3451,9.16715,8.57615,8.82655,8.98985,8.7458,8.9011,9.11015,8.9947,9.06015,9.3289,8.91475,8.6651,8.98615,9.3208,9.1012,8.77535,9.1582
24001,8.0091,7.8746,8.11375,8.135,8.1032,7.3562,8.0103,7.89595,8.1216,7.7873,7.86185,7.8508,7.8705,7.97005,7.8217,7.8512,7.76155,7.57065,7.99405,7.6667,7.6444,7.81815,7.4802,8.0127,8.01005,7.94475,7.2595,8.0628
24002,10.5974,10.22215,10.11405,9.73965,10.11275,9.5472,10.1938,10.26805,10.02915,9.8908,9.40585,10.9475,9.8797,10.8195,9.9927,10.3815,9.38645,9.82985,10.12275,10.28525,9.70155,10.1884,9.1077,10.43215,9.9161,10.39195,10.29655,10.18025
24003,12.1975,10.907,11.515,12.435,11.022,11.145,11.1855,11.8695,11.6755,11.477,11.3125,13.48,11.4245,11.7055,11.4505,12.769,11.8495,11.731,11.9705,11.542,11.1815,11.7485,10.1058,11.5525,12.1465,11.071,10.7355,11.7505
24004,7.8537,8.1061,7.99995,7.25395,7.67105,7.14135,7.5065,7.4373,7.51795,7.67355,7.3547,7.92285,7.92655,8.00645,7.73445,8.1299,7.29765,7.2384,7.8661,7.48055,7.3459,7.49665,7.34645,7.5478,7.737,8.06255,7.35045,7.62895
24008,8.60015,8.934,8.93605,8.6107,9.09985,8.20135,8.9858,8.6888,8.69355,8.41525,8.73095,8.9705,8.85595,8.66305,8.8432,8.44245,7.94175,8.2924,8.59415,8.30515,9.0289,8.6133,8.13615,8.7664,8.93385,8.74325,8.36005,8.85775
24011,6.7965,6.77505,6.8442,8.1129,6.8636,9.6191,6.92395,7.2272,7.3005,8.22865,7.02595,6.99445,7.0877,6.9797,6.9093,6.48645,8.1298,8.2897,7.02645,8.1925,7.64585,7.3627,8.8613,7.2729,8.2015,6.70165,9.2344,7.02995
24013,7.2672,7.2292,7.3074,7.9465,7.27405,9.26215,7.4797,7.4003,7.49525,8.13665,7.1561,7.2988,7.43525,7.3155,7.19995,6.5426,8.1142,8.02815,7.28935,8.189,7.86885,7.4611,8.7333,7.57095,8.04785,7.2356,9.001,7.3705
24015,9.5487,9.26445,9.2749,8.74285,9.52245,9.39435,9.01775,8.82825,9.3107,8.60675,9.3582,8.40345,9.3048,9.4138,9.1284,8.85705,8.5392,8.9765,8.66645,9.0011,9.2665,8.9714,8.05515,9.13255,9.2647,9.2233,8.95825,8.92495
24017,7.2793,7.262,7.51175,7.8197,7.22015,9.19845,7.3113,7.439,7.3357,7.94495,7.40405,7.46,7.3847,7.2836,7.4566,7.4436,7.80855,8.02425,7.36145,8.2825,7.9778,7.47155,8.4855,7.68295,7.9293,7.21025,8.76945,7.2731
24023,9.93725,10.291,10.125,9.05915,9.2722,9.6577,9.57035,9.27165,9.5216,10.3081,8.9209,10.0848,10.39695,10.1956,9.7901,10.5925,9.21105,9.6531,10.08415,10.36025,9.45895,9.28125,9.7025,9.5462,10.0791,10.08455,10.0037,9.55875
24025,7.9764,7.6708,7.67795,7.4138,7.56455,7.37405,7.60575,7.29395,8.09205,7.3234,7.814,7.64435,8.00645,8.00185,7.2494,6.6963,7.44955,7.1147,7.81815,7.15415,7.7511,7.39405,7.00905,7.69575,6.83705,7.6496,7.23025,8.26605
24028,7.73545,7.196,6.93175,6.58215,7.3856,6.7207,8.17905,7.54125,7.35395,7.35955,6.4287,7.4558,8.1254,7.32735,7.1656,7.2132,6.9813,7.08875,6.91295,6.9095,6.9818,6.66945,7.16545,7.0135,6.91975,7.5104,7.10875,6.45475
24030,8.89905,8.67175,9.0218,9.137,8.90905,8.4833,8.93425,8.96955,9.1231,8.7126,9.05035,8.7314,8.8626,8.81395,8.89135,8.97855,8.45685,8.87515,8.96525,8.48675,8.86515,8.95045,8.12565,8.812,9.2436,8.80785,8.1325,9.00295
24038,9.67955,9.63045,9.7297,9.7212,9.7606,9.3686,9.57035,9.4011,9.7757,9.2172,9.72975,9.72055,9.7903,9.5192,9.8388,9.799,9.5514,9.65245,9.56825,9.2058,9.6748,9.63655,8.5842,9.34025,9.53525,9.5785,8.91035,9.7738
24042,12.7465,12.68,12.712,12.171,11.7275,12.164,12.798,11.9505,12.35,12.695,10.7525,13.0935,12.8045,12.5485,12.3455,12.8255,12.1655,12.4825,12.3045,12.5275,11.6755,12.4335,12.688,12.933,12.7745,12.4555,12.53,12.825
24044,8.2707,8.2308,8.51705,8.34085,7.92785,7.7461,8.4315,8.0689,7.92175,7.79735,7.766,8.08495,7.8429,7.8414,8.3482,8.2383,7.82105,8.1235,8.10175,8.1913,7.76215,8.3229,7.7821,8.1688,8.2743,8.12535,7.7363,8.38525
24045,8.2589,8.13605,8.29765,8.23635,8.1561,7.3184,8.1311,8.23735,8.3206,7.7089,8.13795,8.2872,8.10525,8.1504,8.1716,7.97125,7.87875,8.15885,8.04755,7.7009,7.8361,7.88535,7.7987,8.26135,8.4846,8.15855,7.43255,8.2858
24046,11.4015,11.4475,10.9275,11.1505,10.37095,11.0685,11.2385,10.767,11.055,11.6115,9.52155,11.9065,11.402,11.381,11.2475,11.6945,11.2255,11.2195,11.1155,11.4525,10.2966,11.329,11.242,11.272,11.9565,11.0825,11.4945,11.878
24050,8.7262,8.1536,7.6389,7.3104,8.11525,7.21435,8.48275,8.4598,8.45255,8.2695,8.20595,8.09245,8.3105,7.92515,7.97995,7.8676,7.64795,7.99355,8.07895,7.2374,7.63675,8.08305,7.59295,8.2923,8.1377,8.4631,7.35315,7.6701
24055,7.36485,7.35165,7.3292,8.7713,7.4316,10.36465,7.4947,7.6757,7.9103,8.89215,7.59535,7.6692,7.68565,7.3761,7.29605,7.2,9.33245,9.7096,7.4903,8.88655,8.3383,7.7648,9.84375,7.6924,8.76015,7.34505,10.08685,7.1777
24060,10.033,9.88495,10.108,10.2024,10.0865,9.5564,9.8311,9.8483,10.1115,9.9824,9.87315,10.6015,9.90335,10.0716,9.8812,10.1676,10.023,10.085,10.09585,9.65665,10.314,10.17315,9.09325,9.85915,10.429,9.81335,9.1499,10.134
24063,7.90675,7.87715,6.81045,7.27935,7.6655,8.00275,8.0702,7.9421,7.8484,8.16785,7.80975,7.57205,8.06855,7.72725,7.62145,7.50245,7.9489,7.90815,7.63315,7.7648,7.88735,7.74,8.155,7.63265,7.80585,8.2244,8.08235,6.7933
24065,11.978,11.9045,11.8465,11.835,11.8965,12.1505,12.055,11.82,12.2485,11.9675,11.98,11.226,10.893,11.835,11.6,11.384,11.8245,12.026,11.394,11.8125,12.011,11.652,11.6245,11.729,11.8935,11.775,12.079,11.395
24066,12.401,12.1425,12.319,12.7355,12.237,12.0625,12.1625,12.2655,12.579,12.0255,12.4665,12.7115,12.4585,11.9205,12.5935,12.7865,12.774,12.671,12.1855,12.2165,12.2915,12.2595,11.7225,12.112,12.5455,12.4205,12.005,12.4835
24071,9.9203,9.9629,9.9385,9.56875,10.594,10.0582,10.0505,9.8836,9.68135,9.6586,10.424,9.81445,10.0749,9.69625,9.9644,9.6501,9.9677,9.99055,9.872,9.82115,10.7905,9.83585,9.3984,9.342,9.9418,9.87075,9.45655,10.1325
24079,10.399,10.2325,10.2895,10.4035,10.169,9.5233,10.342,10.16,10.169,9.82535,10.07945,10.2019,9.75695,10.2505,10.457,9.8461,10.40885,10.316,10.09605,10.0185,10.2895,10.2155,9.39815,9.85835,9.86675,10.16125,9.59835,10.221
24080,7.00335,6.8884,7.24095,7.4166,6.9887,7.70865,7.18285,7.01135,7.2371,7.4891,6.99225,7.31585,7.412,6.9231,7.4208,7.44325,7.5584,7.9638,6.9875,7.06995,7.1797,7.0326,8.18925,6.87025,7.4026,6.86805,7.5196,7.11925
24082,12.195,12.1365,12.1755,11.8,11.7915,11.5525,12.1605,12.3725,11.4,12.2245,11.077,12.846,12.03,12.5765,12.068,12.358,11.753,11.583,12.0285,11.8755,11.5605,12.179,12.162,12.593,12.064,12.135,12.198,12.3895
24083,8.31955,8.1167,8.3139,8.8165,8.1646,6.8744,7.8136,8.12445,8.03,7.5304,8.37095,8.3676,8.2322,8.27245,8.3708,8.47525,7.75625,8.1184,8.3639,7.521,7.38675,8.72,7.42425,8.3102,8.23045,8.3406,6.8964,8.24265
24084,6.1914,6.2082,6.6866,7.51605,6.19545,7.4004,6.4793,6.56595,6.57155,7.2434,6.4733,6.8148,6.6927,6.65705,6.1776,6.94055,8.54435,7.97565,6.51205,7.1093,6.4897,6.8754,8.00015,6.6024,7.4784,6.45695,7.9463,6.29765
24087,7.78145,7.08835,7.75485,8.0846,7.51885,7.44365,7.6532,7.58245,7.14195,7.45485,7.2812,7.62405,7.3945,7.59955,7.2263,8.09355,7.35645,7.5386,7.4926,7.3756,7.4856,7.81415,7.7596,7.1856,7.42465,7.329,7.2992,7.62235
24096,6.8351,6.90025,6.77965,7.6527,7.0868,8.14695,6.8438,6.9507,7.014,7.40575,6.96255,6.8143,7.2771,7.06655,6.6647,6.78685,7.4888,7.64045,7.1544,7.7425,7.2731,7.24265,7.6697,7.3413,7.64955,7.0456,8.14655,6.54235
24100,13.0515,13.2555,13.014,13.08,12.988,13.103,12.6535,12.5415,13.0945,13.027,13.396,11.873,12.787,12.9575,13.1125,12.596,12.913,13.148,13.202,12.864,13.0035,12.979,12.3975,12.866,12.736,13.0045,12.8155,12.671
24101,8.5529,8.25055,8.13025,8.1917,8.45175,7.30315,8.14885,7.9837,8.24785,7.9728,8.6541,7.696,8.24845,8.33895,8.05355,7.9845,7.7401,8.2177,8.2646,7.74195,8.1791,8.4404,7.6239,8.3306,8.1656,8.19055,7.7139,8.194
24106,8.5448,8.28585,7.85885,8.18475,8.1321,8.2839,8.49585,8.5669,8.24075,8.23645,8.30925,8.198,9.1976,8.28445,8.40835,8.6375,7.973,8.25485,8.2918,8.2819,8.45305,8.11415,8.26475,8.7905,7.96465,8.6784,8.39705,7.9066
24107,9.0075,8.2937,8.77515,8.87575,9.04245,7.61575,8.55195,8.8295,8.82815,8.5109,9.20145,8.46725,9.01155,9.20985,8.51365,8.5069,8.43245,8.18725,8.63135,8.55415,8.3377,8.86355,7.58545,8.9097,8.48725,8.19365,7.68655,8.5557
24114,9.33475,9.41715,9.37095,9.81,9.6285,8.9825,8.91675,9.2808,9.2386,9.05,9.88285,9.1429,8.98495,9.30615,9.42325,9.04395,9.43695,9.3725,9.578,9.1501,9.12925,9.27835,8.7108,9.30135,9.4118,9.2332,8.90815,9.24575
24116,8.03235,7.84955,7.6427,7.3776,7.79225,7.2843,8.0328,7.663,8.0181,7.6685,7.8131,7.74365,8.3012,7.67675,8.013,7.9241,7.6207,7.83545,7.67985,7.6988,7.52015,7.70815,7.3712,7.81255,7.37705,7.78165,7.3385,7.51455
24117,7.89285,8.2197,8.1045,7.3582,7.4474,6.84275,7.50945,7.37335,7.4952,7.74115,7.1475,8.0476,8.02445,8.06265,7.6027,8.5406,7.11385,7.0491,7.9014,7.55985,7.191,7.55305,7.2484,7.423,7.70745,8.0861,7.3042,7.6478
24132,7.12325,7.2505,7.0877,7.69125,6.93355,8.28525,7.0428,7.06985,7.18205,7.8055,6.6985,7.16055,7.25075,7.1917,6.75935,7.08305,7.5696,7.38725,7.21535,8.0068,7.55095,7.3503,8.1435,7.2796,7.98405,7.2646,8.51405,6.9414
24137,8.6951,8.64135,8.85715,8.763,8.65735,8.24845,8.8409,8.6143,8.60395,8.66855,8.39555,8.68255,8.6071,8.67055,8.25605,8.41065,7.99365,8.4036,8.43725,8.42565,8.46375,8.49355,8.26595,9.0147,8.9702,8.93395,8.39555,8.55945
24144,7.27565,7.2165,7.15725,7.6974,7.05735,7.9566,7.17015,7.1241,7.6848,7.40955,7.45635,7.1059,7.25075,7.0788,6.47825,6.94,7.62655,8.32225,7.22725,7.2878,7.36225,7.306,7.5854,7.2216,7.51075,6.7369,7.57805,6.5221
24149,7.53055,7.65825,7.51925,7.6721,7.2103,8.3229,7.45635,7.5698,7.4894,7.859,7.2676,7.6116,7.46875,7.51285,6.88155,7.8957,7.57145,7.85525,7.52055,7.79455,7.55885,7.4601,7.97645,7.5331,7.7139,7.48375,8.1365,7.26455
24150,6.8277,6.85345,6.7362,7.98765,6.96835,9.0461,6.93285,7.17205,7.2818,7.8764,7.0644,7.27095,7.39245,6.94175,6.95565,7.08305,8.04065,8.4657,7.0268,7.97255,7.4388,7.36175,8.5081,7.27125,8.0564,6.9275,9.00515,6.65485
24153,8.0285,8.459,8.4005,8.0517,7.68995,8.26695,8.17865,8.04275,7.79345,8.4324,7.411,8.2835,8.3272,8.29405,8.09085,8.38075,7.92165,7.7019,8.0114,8.32415,7.6007,7.90015,8.2281,8.1742,8.4088,8.4418,8.17255,8.2521
24162,8.0054,8.1155,8.024,8.1582,7.7851,8.50805,7.6821,7.68235,8.05085,8.38595,7.9261,7.9098,7.9669,8.0747,8.02855,7.91545,8.3897,8.63725,7.87815,7.84135,7.66985,7.7449,8.46245,8.0633,8.16975,7.86415,8.42275,7.45695
24166,7.61785,7.88575,7.59105,8.15805,7.60475,9.38335,7.57575,7.65835,7.69855,8.5677,7.62295,7.71825,7.82175,7.69705,7.36535,7.91295,8.5583,8.68885,7.81025,8.6232,8.0456,7.68695,8.98035,7.5927,8.3501,7.80135,9.28435,7.3386
24170,7.71965,7.97275,7.8327,7.0755,7.4335,6.9049,7.3988,7.28675,7.3277,7.50505,7.2243,7.68395,7.725,8.0654,7.47785,8.25205,7.10795,7.37465,7.73665,7.39975,7.04675,7.07285,7.2377,7.1612,7.32805,7.8304,7.08395,7.2355
24171,11.384,11.174,10.9825,11.098,11.5655,11.8195,11.3415,11.2925,11.576,11.276,11.852,10.494,9.8815,11.4345,10.698,10.656,10.8125,11.259,10.9695,11.2505,11.6015,11.2215,10.922,11.3395,9.59905,11.334,11.7005,10.719
24176,7.26335,8.3224,8.37775,6.63265,7.3006,7.08465,7.82655,7.6762,7.9968,6.6383,7.78455,7.73015,7.30505,7.82225,8.73955,8.3214,7.2313,7.67045,7.94575,6.8752,6.9716,6.98485,7.09735,7.1612,6.6036,7.41185,7.2828,7.89635
24177,11.1905,11.203,11.29,11.629,11.253,11.3015,11.31,11.1295,11.0085,11.9795,10.938,11.574,11.0805,11.1965,10.9115,10.8865,10.963,10.7525,11.206,11.2015,10.969,10.6825,10.8735,10.96,11.7435,10.314,11.034,11.582
24195,7.68615,7.6488,7.7912,7.9943,8.2678,6.8237,8.357,7.78555,7.33985,7.51805,7.344,7.34475,8.26655,7.487,7.51285,7.1836,6.68305,7.22335,7.78825,7.07335,7.45915,7.36015,7.1983,8.1936,6.8415,6.90885,6.8999,7.98555
24198,10.11585,10.12295,10.45,9.9628,9.95155,10.46,10.72,9.9925,10.391,10.136,10.141,9.64545,10.585,10.0915,10.214,9.99065,10.05575,10.3685,10.06575,10.06865,10.1971,10.0367,9.37915,10.02255,10.3955,10.02065,9.64025,10.176
24203,11.224,11.491,11.8605,11.799,10.4135,11.1025,11.367,11.2665,11.4595,11.5235,10.3402,10.9285,11.117,11.298,11.7195,11.4645,11.4995,11.4975,11.262,11.542,10.486,11.09,11.3005,11.505,11.4955,11.007,11.2165,11.28
24207,7.2584,7.23455,7.22965,8.29415,7.35155,9.3942,7.24925,7.41395,7.5841,8.2601,7.5025,7.32175,7.5384,7.4662,7.13065,7.1504,8.5561,8.7706,7.36995,8.25345,7.98785,7.49755,9.24345,7.52735,8.2799,7.2042,9.2328,7.30605
24208,10.6994,10.6775,10.802,10.8515,9.66455,10.5472,10.694,10.3914,9.9771,10.556,9.19225,11.231,9.71265,10.9255,10.23555,11.516,9.72585,10.372,10.3721,10.74,9.48805,11.308,10.3519,10.6495,9.92615,10.1188,10.795,10.11085
24209,7.9101,7.76495,8.02665,7.52215,7.90175,7.6267,7.68105,7.79275,7.68635,7.4,7.89585,7.7811,7.8045,7.87505,7.85165,7.94875,7.6836,7.11595,7.84455,7.7765,8.14595,7.71735,7.56265,7.6235,7.63145,8.02155,7.54465,8.20625
24213,6.6534,6.55765,6.74945,8.2769,6.6875,9.75835,7.1345,7.12695,7.217,8.1873,6.9822,7.1127,7.327,6.92235,6.81685,6.48645,8.1627,8.68775,6.87515,8.1025,7.5879,7.3217,9.1428,7.0462,8.39975,6.64315,9.50825,6.57205
24216,8.2666,8.371,8.7302,8.6019,8.35625,7.44585,8.5048,8.3092,8.3471,8.08085,8.23855,8.6862,8.76285,8.80155,8.70255,8.6568,8.47915,7.80315,8.29215,8.0921,8.03525,8.34215,7.43765,8.1668,8.2063,8.27045,7.7222,8.54825
24228,9.9611,9.80015,9.69785,9.68125,9.7307,9.4871,9.85235,9.4807,9.8515,9.4719,9.64375,9.3283,9.7974,9.55505,9.80735,9.50745,9.3315,9.65475,9.70655,9.44515,10.01385,9.61775,8.8378,9.5276,9.813,9.72085,9.0239,9.65705
24233,8.1145,7.76375,8.2305,8.21855,7.9815,8.59155,8.24055,7.741,8.10765,7.90785,8.1441,7.60565,8.14045,7.89455,7.5444,7.78305,8.26825,8.4719,7.70285,7.76665,7.9537,7.74525,8.39735,7.76975,7.998,7.6134,8.128,7.74435
24234,6.9684,7.0244,7.32265,7.3358,7.07205,8.33825,6.9512,7.23095,6.92225,7.40685,7.07145,7.2739,7.2606,7.2084,7.26945,7.3808,7.4293,7.2566,7.1748,7.70795,7.6494,7.2661,7.55505,7.36185,7.4985,6.8957,7.86785,7.1346
24238,12.224,12.043,11.87,11.744,11.2448,11.552,12.382,12.014,11.768,12.088,10.6741,12.692,11.2165,12.7835,11.581,12.2655,11.255,11.661,11.8185,11.9805,11.19715,12.186,11.5495,12.5035,11.9295,11.8875,12.177,11.925
24239,12.6955,12.9325,12.8015,12.2415,12.8545,12.979,12.2305,12.2495,12.42,12.4555,12.512,12.0205,12.58,12.015,12.849,12.259,12.885,12.4555,12.5015,12.571,13.2055,12.287,12.7375,12.057,12.554,13.489,12.949,12.9425
24242,7.31495,7.3456,7.5665,8.07935,7.7241,9.90185,7.2136,7.67085,7.56495,8.5804,7.5467,7.69875,7.5733,7.4592,7.6416,7.21885,8.6555,8.54715,7.3381,8.85845,8.5386,7.7212,9.0366,7.82385,8.5433,7.40695,9.5219,7.4702
24243,10.9025,11.192,10.552,10.9075,11.5575,11.7155,11.1065,10.9345,11.1805,11.635,10.903,11.1,11.93,11.322,11.3935,10.621,10.4865,10.653,11.684,11.1925,12.407,10.2934,11.071,10.9095,11.053,11.8775,11.4235,11.5575
24246,8.99715,8.98815,9.0555,8.99605,9.04695,8.3503,9.21245,8.8767,9.2962,8.81675,9.1279,9.16715,9.49835,9.3865,9.158,9.7203,8.6779,9.07425,9.23265,8.57905,8.8568,9.0276,7.9894,8.7765,9.30175,8.93605,8.0122,9.38435
24250,9.2321,9.16015,9.3696,9.63875,8.9454,9.61145,9.08095,9.04755,8.8492,9.73485,8.45975,10.4935,9.2618,9.503,9.33875,9.4063,9.26645,9.1312,9.3788,9.49955,9.19275,8.86515,9.5676,9.622,9.3326,9.18345,9.89415,9.0378
