ID_REF,GSM18403,GSM18404,GSM18405,GSM18406,GSM18407,GSM18408,GSM18409,GSM18410,GSM18411,GSM18412
L09209_s_at,4573,2756.3,4293.4,3193.4,4554.1,5100.3,4843.6,4943.7,5337.9,5485.5
L09229_s_at,1212.2,2391.9,715,1365.8,1049.2,1256.3,1800.3,1249.9,926.5,796.9
L09230_s_at,18.5,41.7,53.2,8.2,32.8,34.2,27.9,33.6,90.6,103.5
L09234_at,0.8,5.3,0.9,1.3,1.1,4,26.9,2.5,1.3,24.9
L09235_at,152.4,145.3,119.7,172.3,130.5,248.1,130,244.4,198.2,188.3
L09260_at,1290.8,1679.1,1154.8,1513.3,957.9,604.2,1095.7,1086.6,790.6,950.6
L09604_at,2467.3,3221.3,2415.2,1937.1,2202.7,1943.5,1549.6,2218.2,1706.1,2275.8
L09708_at,1974.1,1242.5,2224.4,716,1628.1,1478.7,1521,1656.7,1905.4,1807.7
L09717_at,282,226.7,223.1,124.9,201.3,258.6,273.3,268.3,194.8,123.1
L09749_at,7.2,14.2,65,4.5,31.9,19.1,124,130.9,12.9,8.2
L09753_at,3.6,6.4,7.5,10.1,4.8,11.7,32.2,29.3,11,8.9
L10035_at,27.9,30.6,23.9,67.4,24.6,21.5,28.5,17,28.8,24.7
L10102_rna1_at,4.3,6.7,4.7,3,3.3,4,9,4.3,7.2,4.1
L10123_at,47.5,22.6,35.3,29.8,40.7,27.9,68,36.5,46.5,25.8
L10284_at,3196.9,4413.4,3584.4,4505,3434.6,3069.3,2870.5,3140.1,2763.2,1942.7
L10333_s_at,191.5,106,119.5,114.4,272.3,313.8,198.8,173.4,192.6,190.1
L10338_s_at,345.6,360.7,413.8,265.6,294.9,398.8,397.6,255.8,324.7,420.8
L10343_at,126.9,385.2,69.3,438.7,52.6,139.4,130.3,190.7,112.5,210.2
L10373_at,1183.9,933.5,2038.6,602.7,1026.3,1529.1,709.7,753.6,1779.3,1210.7
L10374_at,35.5,8.4,38.1,4.2,22.6,10.4,14.1,18.3,41.7,60.3
L10377_s_at,46.6,26.6,56.2,45.3,38.4,102.9,59.4,101.1,46.3,36.9
L10378_at,644.9,485.8,362.4,321.6,604.6,442.1,348.9,423.2,499.6,310.2
L10381_at,0,0,0,0,0,0,0,0,0,0
L10386_at,43.1,51.8,55.6,81.4,42.5,126.7,88.7,74.2,162,67.4
L10403_at,25,87.3,25.6,23.5,19.2,26.5,28.6,28,27.9,72.4
L10405_at,25.4,59.9,56.7,106.8,30.6,13.9,58.2,38.9,70.7,96.9
L10413_at,1962,1088.6,1670.7,1914.9,1906.4,1680.6,1578.3,1780.9,1767.5,1341.2
L10615_s_at,666.4,563.3,1040,794.7,646.3,1015.7,1076,878.3,776.1,710.5
L10665_at,27.4,23.4,9.4,31,8.7,47.8,75.2,84.8,14.3,87.9
L10678_at,501.8,416.9,514.1,1401.1,409.7,961.9,398.9,1104.1,630.4,418.3
L10717_at,71.4,60.7,110.3,112.4,100.9,284.8,78.3,80.1,71.1,152.7
L10838_at,1066.5,1716.3,1131.4,2053.9,1096.8,1338.4,1670.3,2343.3,1606.9,1524.7
L10844_at,19.5,8,9,10.2,9.8,21.6,13.1,16.4,6.6,8.9
L10910_at,194.9,193.5,351.5,253.7,257.3,344.6,388.2,440.2,366.2,341.8
L10955_cds1_s_at,1100.1,1317.2,486.5,135.4,621.2,443.8,500.8,554.4,503,771.6
L11005_at,244.2,408.3,738.1,211.5,187.6,115.2,99.8,162.3,102.2,179.7
L11066_at,740.7,972.3,582.8,1834.1,937.8,656.3,1026.3,1490.7,851.2,786.9
L11238_s_at,37.7,18.2,7.7,17.4,45.8,31.3,42,42.7,16.3,33.2
L11239_at,16.2,50.1,19.8,20.4,37,24.9,27.8,24.7,21.2,18.2
L11244_s_at,30.6,30.3,12.2,17.6,10.6,12.3,14.1,12.6,7.6,16.9
L11284_at,552.7,540.8,496.9,716.9,650.3,681,737,686.7,534.9,534.3
L11285_at,1392.4,1286.7,958.6,1197.8,1074.3,1214.7,1159.5,986.5,972,909.1
L11329_at,49.3,50.5,436.6,273.5,200.1,358.7,72.4,204.5,341.2,584.8
L11353_at,96.5,161.5,131,162.5,146.8,67.4,134.8,142.3,128.4,101
L11369_at,262.2,269.8,402.1,316,287.4,396.4,435.9,501.1,311.9,338.7
L11370_at,1600.4,1186.7,1990.1,1433.6,1698.4,1118.5,1871.5,1699.2,1287.4,1377.3
L11372_at,34.4,26.2,2,3.3,5,9,43.5,1.9,6.6,28.5
L11373_at,3703.3,3367,3757.6,2031.4,4025,2669.6,3036.3,2642.4,3038.6,4482.8
L11566_at,9689.4,12749.6,8562.2,9383.5,8720.4,5912.7,6920.6,4496.1,7562.3,7521.7
L11573_at,1.1,6.3,14.2,6.5,10.5,16,22.6,25.3,16.5,32.6
L11669_at,695.5,846.1,1002.2,1110.3,1193.8,1115.6,1187.3,1047,1126.6,1212.8
L11672_at,2801.6,2026.6,2219,1339.7,1924.3,1776.8,1320.6,1717.7,1671.8,1389.1
L11672_r_at,0,0,0,0,0,0,0,0,0,0
L11695_at,10,33.8,4,14.5,4.5,40.5,11.7,57.3,13.4,40.4
L11701_s_at,23.9,18.5,19.9,12.5,11,13.2,20.9,51.9,31.5,78.1
L11702_at,78.2,83.6,99.3,106.1,55,84.5,188.6,104.9,75.5,83.9
L11708_at,22,7.6,39.8,92.9,83.2,68.7,51.6,60.5,55.4,27.6
L11931_at,164.2,128.6,106.5,102.9,94.8,65.7,30.2,114,114.5,106.6
L12052_at,0,0,0,0,0,0,0,0,0,0
L12060_s_at,61.5,15.6,28.6,33.1,49.2,82.1,78.1,86.4,105.1,125.4
L12168_at,3044.2,4714.5,4734.6,4674,3499.7,4377.2,3595.7,3509.2,2885,3125.7
L12350_at,162,139.5,422.5,300.4,145.1,110.8,335.1,310.5,71.7,226.8
L12392_at,689.1,657.1,643.6,700.1,608.4,731.1,686.5,577.2,682.6,614.5
L12468_at,13.8,75.5,74.3,11.4,24.4,108.8,189.7,72.7,41.7,122.4
L12535_at,569.1,415.1,647.7,733,448.8,638.8,348.6,514.6,492,237.2
L12701_cds2_at,30,41.8,35.6,58.4,52.1,14.5,26,6.7,51.8,35.9
L12711_s_at,3177.1,4190.2,2235.3,2987.7,2494.4,2231.7,1744.2,1631.2,2601.8,1615.2
L12723_at,160.8,291.4,219.9,401.2,166.8,215.4,205.6,233.7,104.1,113.5
L12760_s_at,18.4,23.6,87.1,35.1,9.8,18.8,15.1,37.7,42.4,68.2
L13042_at,42.1,18.1,17.7,21.6,28.9,26.7,22.4,15.6,47.8,85.1
L13197_at,71.1,35.9,157.1,134.3,48.5,240.3,141.4,125.6,110.6,78.3
L13203_at,267.9,212.5,391.8,322.2,201.3,426.7,318.1,254.3,319,295.2
L13210_at,3528.9,2468.8,3375.8,2935,3365.8,4242.5,3812.6,4608.9,3984.1,4361
L13258_at,21.4,23.1,23.2,21.3,17.7,23,19,15.4,24.6,19.9
L13266_s_at,41.6,153.1,89.4,110.3,118.6,45.1,219.2,61.3,60.7,113.4
L13278_at,297.8,223.1,341.6,312.1,252.5,341.9,192.5,263.2,289.9,205.3
L13286_at,9.2,3.1,11.6,10.3,2.1,35.7,5.9,166.5,6.9,6.8
L13329_at,125.9,64.3,115.5,153.2,103.8,368,125,277.3,256.2,162.2
L13391_at,585.3,1340,3005,1458.1,1416,2044.2,2253.4,2352.5,1094.7,3791.4
L13434_at,468.8,288.8,367.1,432.4,380.7,399.1,471.1,443.8,420.4,279.4
L13436_at,155.8,187.9,106.8,86.4,119.2,77,143.4,133,150,113.7
L13689_at,416.9,334.3,728.9,426.6,465.7,511.9,472.4,769.5,494.7,334.2
L13698_at,184.4,307.6,914.1,183,240.2,396.3,218.2,375.2,117,417
L13720_at,2111.8,992.7,1953.9,805.4,2367.4,2089.9,1898.6,1573.1,1279.3,1886.9
L13738_at,520,461,592.6,686.5,765.7,646.7,536.5,443.2,694.2,554
L13740_at,255.7,489.8,1467.2,482.6,1722.9,2033.7,1128.2,1084.9,2003.7,4808
L13744_at,57.8,42.4,73.6,40.2,41.6,86.6,108.4,89,77.3,60
L13761_rna1_at,277.3,286.5,282.1,320.9,284.3,291.5,253.3,213.7,269.8,175.8
L13773_at,434.3,411.5,579.2,629,588.2,591.1,619.8,563,675.9,366.9
L13800_at,204.7,167.3,203.4,294.4,182.3,215.8,195,207.6,303,165.9
L13848_at,234,319.4,286.5,310.2,306.8,276,289.2,303.3,255.3,357.5
L13852_at,1981.5,1091.1,1236.4,804.4,1639.1,1955.6,1390.4,949.5,1632,1846.8
L13923_at,458.1,275.4,580,370.2,336.2,503.4,496.4,507.6,264.4,876.5
L13939_s_at,1290.7,1229.2,1645.8,1338.1,1438.2,1327.4,1107.4,955.5,1373.2,1459.1
L13943_at,128.1,137.2,72.1,161,139.3,210.6,188.2,200.8,160.8,136.3
L13972_at,236.4,249.7,197.4,197,221.2,331.2,453.3,240.9,299,145.4
L13977_at,1739.1,1075.7,1315.6,943.5,1493.6,1391.8,1207.9,1059.8,1590.6,723.2
L13994_at,11.2,16.1,10.8,18.7,9.7,17.8,19.7,50.5,17.4,10.7
L14076_at,1426.5,1262.4,1107.9,1448.3,1580.6,984.7,1244.8,1232.6,1494.3,1024
L14269_at,29.4,49.6,38.7,57.1,54,142.2,196.4,240.3,79.5,93.8
L14430_at,0,0,0,0,0,0,0,0,0,0
L14542_at,3.4,5.5,4.1,12.1,39,32.7,5.8,27.9,20.2,11.3
L14565_at,43.4,53.3,56.3,57.8,83.6,61.3,53.9,79.1,52.3,31.3
L14595_at,222.5,229,279.2,302.8,131,117.1,101.7,149.5,169.6,44.1
L14754_at,217.7,210.3,147.6,170.9,385.7,366.2,243.7,189.3,388.6,93.7
L14778_s_at,716.9,894.3,436.9,355,701.2,392.8,566.4,526.4,516.8,439.1
L14787_at,100.2,118.8,99.1,117.6,93.4,153.5,187.8,214.7,143,103
L14812_at,39.4,63.6,67.9,67.3,50.3,113.4,105.5,114.1,63.5,89.2
L14813_at,44.2,90.9,72.2,51.4,36.5,109.9,46.3,77.9,46.5,124.4
L14837_at,2848.2,1362,2181.4,1639,2190.2,2710.4,2512.4,3043.9,3250.7,1897.7
L14848_s_at,376.8,405.5,417.1,380,323,409,431.8,467.4,311.2,477.5
L14856_at,414.1,417.4,624,647,435.8,777,613.6,485.8,707.1,565.5
L14922_at,161.8,116.9,184.2,160.5,160.8,282.8,126.8,163.3,205.7,112.9
L14927_at,331.1,203,294.8,190.8,191.6,504.9,275.1,77,73.8,81.6
L15189_s_at,218.1,405.3,232.4,573.4,256.5,233.8,303.5,453.7,364.3,327.5
L15296_s_at,0,0,0,0,0,0,0,0,0,0
L15309_at,41.4,23.7,56,48.6,45.7,53.5,117.2,123.8,92.9,48.2
L15326_s_at,90.4,65.2,153.7,90.1,227.1,242.2,357.5,488.4,458.2,569.1
L15344_at,70.7,238.9,88.9,186.6,56.7,149.1,267.9,158.7,62.3,62.4
L15388_at,1833.9,1175.2,2595.7,1326.3,2151.3,1898.9,2697.9,2173.6,2415.6,1760.2
L15409_at,205.7,163.1,214.8,130.2,183.8,364.7,250.5,290.7,184.7,137.1
L15440_at,0,0,0,0,0,0,0,0,0,0
L15533_rna1_at,8.1,5.3,4.3,8.7,3.6,12.6,6,7.3,7.4,30.7
L15702_at,520.5,2499.1,1427.6,631.6,310.7,933.2,622.9,743.8,611.8,429.4
L16464_at,115.3,164.1,143,178.9,133,178,259.4,131.6,151.9,139.9
L16782_at,4.3,6.3,5.3,5.2,5.8,41,33.1,17.1,32,18.2
L16842_at,1437,1691.6,1709.9,1868,1270.4,1184.4,1206.3,1151.9,1248.2,1223.7
L16862_at,541.7,738.2,810.1,760.4,638.9,897.1,797.8,677,701.9,682.9
L16895_at,0,0,0,0,0,0,0,0,0,0
L16896_at,185.3,196.6,240.7,270.9,255.1,385,351.7,235.1,311.8,262.4
L16991_at,230,182.3,313.8,256.3,191.7,305.1,274.4,187.2,178.9,233.4
L17075_s_at,934.8,502,654.1,838.3,845.3,173.6,210.7,253.1,339.8,107.8
L17128_at,265.7,450.3,253.7,275.7,228.3,324.9,331.1,341.6,283.2,297.2
L17131_rna1_at,1116.2,1583.6,1109.7,1591.3,873.9,1254.5,529.4,798.6,1327.8,1973.9
L17325_at,5.2,3.4,1.9,3.6,4.9,38.8,39.9,30.4,27,8.5
L17327_at,91.4,51.3,152.9,182.2,83.2,183.7,93,104.6,109.4,47.4
L17328_at,37.5,35.8,8.6,35.2,16.3,40.5,87.9,53.9,25.4,64.3
L17330_at,15.9,6.7,16,27.8,9.4,9.2,12.4,8.8,6.5,11.2
L17418_cds2_s_at,10.6,31,2.5,22.8,15.3,3.2,9,8.9,1.9,3.3
L18877_f_at,60.4,18.3,46.8,30.9,29.4,39.2,88.9,57.3,5.4,32
L18920_f_at,30.1,16.2,18.9,20.9,23.2,36.6,15,44.5,20.8,20.8
L18960_at,921.9,1308.5,2958.7,2572.9,1104.5,780.6,840,1423,2371.9,478.6
L18972_at,285.9,526.2,316.5,296.8,302.3,354.8,274.2,244.5,196.2,305.4
L18983_at,372.1,501.2,545.2,563.2,465.8,715,576.6,609.2,755.9,465.1
L19058_at,26.1,8.1,10.6,9.9,6.9,13.1,16.6,34.7,13.6,45
L19063_at,6,2.3,4.6,7.2,3.4,2.8,5.5,8.9,5.5,4.7
L19067_at,381.9,357.9,442.4,511.1,419.6,376.5,433.3,426.4,503.1,382.5
L19161_at,209.6,465.5,113,198.5,119.2,380.3,193.5,419.3,224.6,17.3
L19183_at,717.2,579.3,459.5,559.8,532.3,259.1,228.6,353.5,351.2,181.4
L19267_at,506.1,402.4,870.8,563.1,719.2,783.7,790.5,842.2,1041.1,635.7
L19297_at,9.7,31.9,5.5,9.6,14.3,13.5,13.7,26.8,13.5,11.5
L19314_at,0,0,0,0,0,0,0,0,0,0
L19401_at,49.2,24.7,39,36.7,67,59.2,43.3,45.8,25.7,51.6
L19437_at,1404.8,2525.1,1363.2,1894.6,1196,1157.3,739.4,890.9,961.8,1017.8
L19493_s_at,168,96.8,132.4,116.9,136.5,177.1,161.7,173.5,108.6,147.8
L19527_at,6721.6,8557.9,6606.1,7122.4,5573.4,4531.4,4631.1,3367.4,5357.1,5331.2
L19593_at,60.6,40.9,27.2,93.4,25.5,32.7,60.9,44.8,49,92.8
L19605_at,4873.7,3709.6,3918.6,5041.7,4497.3,3902.8,3186.1,3041.4,3805.9,3291.4
L19686_rna1_at,4373.1,8863.4,5252.7,5934.9,3220.8,2213,2868.3,2141,2746.4,3349.4
L19711_at,608.2,458.6,533.5,400.7,523.1,424.8,421.1,370,381.6,407.3
L19778_at,3.3,2.5,1,2.8,0.7,10.7,28.2,1.7,21.7,20.4
L19779_at,1043.2,1101,542.1,615.7,710.1,783.5,631.8,603.1,623.8,582.5
L19783_at,200.4,163.4,206.4,215.9,202.3,189.7,245.5,189.2,154.2,196.4
L19871_at,73.7,73.7,241.1,196.1,443.5,842.9,547.8,308.4,1029.5,1874.4
L19872_at,620.4,400.3,940.4,781.6,885.7,1089.2,931.5,1132.7,1818.2,1476.3
L20010_at,1100.9,1263.3,1007.1,1280,1162.4,1109.5,1322.1,1090.8,1232.6,1137.7
L20298_at,1056.3,1109.8,1104.3,1382.5,1308.9,1523.9,1439.1,1732.3,1356.6,955.9
L20316_at,142.9,187.1,314.2,348.6,137.7,125.4,188.9,62,356.4,208.4
L20320_at,271.8,301.3,321.4,360.5,275.7,355.2,169.5,329,313.1,219.9
L20321_at,108.5,85.2,98.7,194.3,101.1,175.2,125.4,209.4,110.3,92.6
L20348_at,72.9,66.1,17.3,31.3,27.2,50.5,95.2,44.8,78.9,146.9
L20433_at,10.4,11.4,6.4,8.4,8.1,9,8.3,7.5,7.2,9.3
L20469_s_at,13.4,9.9,25.6,17.7,13.4,75.8,26.4,92,43,85.8
L20591_at,393,149.1,732.1,314.9,294.2,566.7,334.1,484,620.5,494.7
L20688_at,5334.9,6355,4897.9,4906.9,6101.4,5976.3,5067.3,3767.8,6136.7,5803.9
L20773_at,680.6,495.4,446,439.3,520.6,696.1,392.7,269.6,492.1,395.3
L20814_at,39.3,13.1,39.9,33.3,24.3,50.3,62.4,32.7,34.3,64.4
L20815_at,189.3,225.4,256.9,249.1,216.7,332.9,158.5,159.2,291.3,135.8
L20826_at,365.3,204.7,299,362.1,267.2,525.3,241.4,337.8,387.3,333.1
L20852_at,97,151.8,149,191.5,116.5,120.1,225.5,270.1,184.1,126
L20859_at,396.6,302.5,554,487.1,488.7,279.7,697.8,821.3,435,447.9
L20860_at,16.2,25.8,55.7,30.5,19.1,46.2,18,15.2,45.5,57.2
L20861_at,128.3,72.2,185,104.5,76.7,160.9,118.9,108.7,145.3,155.2
L20941_at,5655.8,6204.3,3534.4,4490.4,5221.2,4381.1,3185.6,3515.6,3607.8,3401.1
L20965_at,32.8,79,77.1,104.7,120.9,135.6,58,87.8,178.2,137.8
L20971_at,125.6,226.9,100.6,285.2,201.8,264.6,239.7,130.8,319.5,269
L21715_at,10,8.8,13.8,17.6,34.1,15.2,12.2,9.4,12,8.8
L21893_at,64.5,8,71.5,55.4,38.6,15.4,91.5,89.6,35,74.8
L21934_at,45,52.4,56,68.7,44.2,76.1,68.3,65.8,52.1,34.6
L21936_at,1140.4,866.7,884.2,1000,845.3,908,555.6,639.7,720.3,667.7
L21954_at,3279.9,4019.9,2290.5,2871.9,3347.3,2733.6,2979.7,1849.4,3024.3,2845.7
L21993_at,54.1,27.1,48.8,301.8,34.5,185.8,69.9,190.9,91.5,40.3
L21998_at,229.3,346.3,364.3,415.9,283.4,374.4,402.2,308.3,306,267.7
L22005_at,587.6,550.8,702.6,650.7,728.4,727.8,636.1,668.9,699.6,700.8
L22009_at,195.2,186.9,440.3,451.8,163.4,851.8,779.4,973.4,599.4,920.1
L22075_at,88.2,152.1,40.6,82.1,75.4,234.6,188,310.2,241.9,88.7
L22206_at,42.1,38,49.2,40.8,40.9,62.3,42.6,42.9,50.1,52.8
L22214_at,50.6,70,91,172.3,113.8,149.2,44.3,58.6,50.2,30.2
L22342_at,588,468.1,590.6,429.9,457.7,627.7,654.8,510.2,668.8,422.4
L22343_at,186.7,174.2,132.8,102.1,207.1,261.6,229.7,154.2,287,211.2
L22454_at,218,117.7,249.3,260.9,242.4,260.4,260.8,310.5,218.9,327.3
L22524_s_at,87.9,98,82.3,93.2,49.2,502.6,140.3,319.9,80.6,102.4
L22548_at,370.8,550.8,744,597.6,471.6,435.4,802.7,662.8,398.3,577.7
L22569_at,10.2,45.8,11.8,20.3,29.6,44.9,52.1,53.4,12.9,5.8
L22650_at,30.4,22.5,42.2,35.1,17.2,27.8,30.4,45.4,2.8,4.2
L23116_at,469.3,543.4,284.5,659.5,516.6,591.3,332.8,871.1,429.4,207.1
L23333_s_at,180.3,172.3,344.8,207.4,216.4,253.2,451.2,284,162.5,254.8
L23808_at,7.1,42.7,8.7,82.5,8.8,31.5,24.6,12.7,11.1,56.7
L23852_at,5.3,42.6,17.3,46.7,32,41.9,11.3,15.4,45.4,30.9
L23959_at,75.1,47.7,41.1,56.3,109.6,184.9,51.7,107.5,47.9,53.8
L24203_at,178,189.3,208.1,478.3,135.4,361.6,173.6,430.2,353.2,143.2
L24470_at,40.4,41.1,41,58.9,41.9,52.3,56.8,64.4,44.3,17.1
L24559_at,424.2,395.3,439.7,384.3,358.8,653.8,308.4,427.7,547.6,410.2
L24564_at,445.4,108.6,450.8,524.5,560.9,534.2,571.8,903,1835.2,3770.8
L24774_s_at,661.9,690.7,645.7,704.4,614.2,667.2,578.4,524.7,614.6,305.2
L24783_at,787.7,574.5,656.8,534.3,693.6,758.1,731.7,790.3,474.4,489.1
L24804_at,689.8,419.4,659.8,812.6,708.9,963.2,791.1,1358.7,842.2,790.5
L24893_s_at,8.9,20.7,16.3,26.3,10.7,10.1,12.9,10.5,7.6,10
L25080_at,7725.1,6877.6,6326.9,6975.9,8079.5,5458.4,5452.7,6572.6,6520.9,5867.9
L25081_at,1340.1,1468.6,1511.6,1471.3,1368.2,811.7,1236.8,901.5,1159.3,1722.8
L25085_at,1184.2,1944.1,1513.1,2298.5,1377.6,890.7,1363.5,1197.7,1173.2,1334.4
L25119_at,39.5,32.3,58.2,50.8,42,65.8,29.1,43.3,41.2,40.9
L25270_at,438.8,386.3,530.7,466.9,541,580,543.1,653.4,602.8,454.3
L25286_s_at,56.1,65.7,69,105,48.8,141.1,124.6,279.6,49.2,394.6
L25441_at,42.2,37.5,27.6,34,23.2,56.2,27.2,29,31.5,68.9
L25444_at,282.1,323,571.9,577.9,348.4,618,435.7,507.9,538.4,412
L25798_at,114.4,126.2,69.8,94.8,59.4,108.5,74.3,62.2,86,62.8
L25851_at,219,237.4,192.4,297.1,181.2,271.9,126.8,148.9,153.4,182.6
L25876_at,61.5,81.2,47.1,30.2,45.2,61.9,74.7,48.7,49.7,64.6
L25878_s_at,1155.3,412.8,526.7,480,882.8,790.1,856.5,1126.6,1290.4,1754.3
L25931_s_at,364.3,242.7,273.1,292.3,340.7,252.4,200.5,192.9,240.2,231.1
L26081_at,13.9,11.2,10.1,15.4,8.6,12.5,18.5,60.9,27.4,7.4
L26234_at,13.1,13.9,13.6,17,8.3,14.2,31.8,41.2,14.5,8.3
L26247_at,8249.2,9869.1,8011.5,10295.3,8471.8,6766.8,8376,7506.2,9324.8,10471
L26336_at,0,0,0,0,0,0,0,0,0,0
L26339_at,555.5,402.5,488.4,147,594.1,711.6,771.2,575.8,504.2,594.2
L26494_at,17.1,10.6,12.2,21.3,61.7,37.9,23.3,33.9,13,32.7
L26584_s_at,273.1,154.1,126.7,108.3,234.6,250.4,114.9,84.3,222,201.9
L26953_at,15.8,21.5,8.4,23.2,10.6,18,39,23.4,6.5,54.1
L27050_at,4,4,5.8,7.8,7.7,38.1,12.7,65.7,11.4,7.3
L27071_at,18.1,22.3,8.2,16.3,13,82.6,101,75.5,39.8,19.7
L27080_at,77.3,53.3,76.3,81.9,39,191,95.1,75,94.8,89.2
L27213_s_at,11.9,21.2,21.7,12.7,12.4,23.1,27.7,14.8,8.5,22.3
L27476_at,906.3,684,1412.6,846.3,938,1218.1,733.4,1444.4,1253.9,1489.8
L27479_at,533.4,165.5,568.6,265.2,534,983.2,423.6,619.4,762.3,743.8
L27559_s_at,80.2,34.8,126.1,60,50.4,60.6,79.5,160.4,86.9,70.4
L27560_at,1510.7,496.5,2502.4,1307.9,964.4,1880,1037.1,1877.2,1271.9,3551.4
L27584_s_at,130.5,64.2,110.5,41.4,151.5,47,65.8,236.2,182.3,58.7
L27586_at,69.6,71.5,89.6,85.1,63.4,80.8,107.2,92.7,51.8,12
L27624_s_at,109.4,44.6,183.5,42.6,79.5,76.5,61.2,65.8,83.3,317.6
L27706_at,400.5,522.7,719.3,828.8,448.9,382.6,461.8,722.7,594.8,362.1
L27841_at,452.7,452.9,560.9,616.6,469.9,587.7,679.8,846.1,546.5,287.5
L27943_at,55.2,182.5,36.8,59,74,19.3,171.5,70,72.9,104.3
L28010_at,981,1055.1,1015.2,1474.7,987.3,1090.2,1137.3,1504.6,1270.1,1249
L28175_at,100.5,174.4,77.7,98.3,191.5,340.6,243.8,318.6,165,322.5
L28821_at,392.3,245.9,283.2,284.9,336.2,324.5,282.9,243,332.2,281.8
L28957_at,54.2,83.8,57.1,74.1,59.8,155,129.3,106,75.4,99.1
L28997_at,324.9,412.3,330.4,434.2,316.1,396.8,244.7,419.2,241.4,186.7
L29008_at,185.2,259,203.1,691.5,139.7,414.8,109.1,476.5,146.5,187.5
L29217_at,571.7,391.4,317.1,429.5,561.1,320.1,239.8,276.5,322.4,533.4
L29218_at,500,483.9,569.2,582.4,574.3,760.3,626.7,604.2,569.9,468.4
L29277_at,918,1533.3,997,987.5,1028.8,925.3,1348,1026.9,1085.7,1027.3
L29306_s_at,19.3,21.3,32.9,10.2,21.5,26.3,4.2,23.5,5.3,7.1
L29339_at,11.8,20.2,42.8,89,46.3,95.4,31.7,27.6,60.6,20.1
L29376_at,133.2,143.4,133.2,109.7,178.7,272.4,175.3,69.6,242,139.7
L29433_at,326.7,315.2,357.9,179.4,245,349,340.9,334.5,203.8,398.9
L31529_at,34.9,76.8,5.8,64.8,34.7,77.4,46.5,90.4,56.1,1.5
L31573_at,297.2,166.2,89.4,100,248.1,93.4,120.8,234.5,251,206.1
L31584_at,146.7,195,143.5,156.8,124.3,266.4,303.2,191.7,181.4,196.1
L31801_at,98.7,101,151.9,175.6,121.7,184.9,256.7,254,124.5,136.7
L31860_at,0,0,0,0,0,0,0,0,0,0
L31881_at,185.4,102.6,105.3,105.1,117.4,246.4,126.2,186.4,150.6,87.4
L32137_at,40.1,129.5,168.1,132,70.7,156.5,261.5,312.9,31.7,45.5
L32140_at,3.6,4.7,1.9,21.6,13.2,4.8,9.7,4.5,3.1,8.9
L32163_at,0.2,7.6,1.4,4,2.1,31.1,6.1,2.7,0.5,4.6
L32164_at,30.4,25.1,32.9,63.5,41,93.7,73.6,65.5,48.2,72.1
L32179_at,182.2,320,260.9,146.3,138.6,458.6,190.1,138.4,282.8,150.8
L32606_at,10.2,9.5,8.6,13,12.7,11.8,19.7,15.3,11.5,15.1
L32831_s_at,169.5,216.2,189.1,193.1,138.3,200.6,207.5,260.2,191.3,249.5
L32832_s_at,697.5,577.6,951.8,627.5,1091.2,711.7,857.3,780.2,615.8,903
L32866_at,0,0,0,0,0,0,0,0,0,0
L32961_at,23.7,12.7,9.3,13.4,34.9,11.1,54,11.5,6,59.9
L32976_at,571.9,494.2,576.5,323.9,729.6,497.4,572.4,550.5,997.2,803.3
L32977_at,1750.6,2055.4,1348.4,1565.9,1473.9,1048.3,1359.6,1221,1179.7,1301.4
L33075_at,2173.8,2508.1,2256.2,2129.2,2800.4,2143.7,1493.5,1843.3,2368.1,1562.3
L33243_at,687,732,970.1,1167.6,1127.2,1007.8,1081,998,928.7,901.1
L33262_s_at,9.1,16.7,36,34,36.7,19,25.4,47,8,4.2
L33404_at,72.5,85,45.1,159.6,102.9,96.4,137.3,149.9,98.9,75.8
L33477_at,16.5,18.9,2.5,3,10.2,4.3,29.1,3.9,3.9,20.4
L33798_at,23.9,21.7,17,14.6,20.7,11.6,23.7,11.7,12.7,16.3
L33799_at,1150.9,1178.9,1032.6,810.5,933.8,832.7,927.1,764.4,345.8,2168.3
L33801_at,672.1,255,415.6,405.2,301.7,301.6,303.9,303.3,320.4,94.2
L33842_rna1_at,1317.1,2622.7,1549.2,2634.4,1173.2,873.2,710.2,903.6,746,969
L33881_at,442.5,218.8,447.3,312.2,712.8,743.5,246.1,434.5,485.8,57.9
L33930_s_at,241,145.3,357.8,1649.8,406,1736.9,445.5,2620.1,951,964.7
L34035_at,8.8,5.3,2.6,8.5,6,42.7,6.1,3.9,1.6,11.8
L34059_at,100.7,140.4,200.4,167.6,113.5,124,228.7,78.3,129.3,191.7
L34060_at,66.7,35.3,40.4,45.2,17.1,42.1,56.1,45.4,56,34.2
L34075_at,254.9,295.3,228.6,287.8,305.8,395,354.2,287.4,356.1,274.2
L34081_at,4.7,58,8.4,21.5,8,4.5,38.5,4.3,3.6,30.8
L34155_at,1113.8,311.3,784.8,646.7,1218.5,1455.5,995.4,880.3,1046.5,1029.2
L34219_at,22,33.4,34.5,47.8,50.4,22.2,63,93.5,62.9,28.7
L34355_at,209.6,260.8,194.1,186,382.1,297.4,362.4,304.7,195.1,395.6
L34357_at,39.1,62.2,60.5,64.9,48.4,53.5,124.4,75.5,64.5,76.3
L34363_s_at,5.3,3.6,1.2,1.9,1.5,2.1,2.8,7.3,1.5,6.9
L34409_at,2.8,8.3,2.7,5.4,4.5,2.1,9.2,19.6,17.3,18.6
