ID_REF,GSM313263,GSM313264,GSM313265,GSM313266,GSM313267,GSM313268,GSM313269,GSM313270,GSM313271,GSM313272,GSM313273,GSM313274,GSM313275,GSM313276,GSM313277,GSM313278,GSM313279,GSM313280,GSM313281,GSM313282,GSM313283,GSM313284,GSM313285,GSM313286,GSM313287,GSM313288,GSM313289,GSM313290,GSM313291,GSM313292,GSM313293,GSM313294,GSM313295,GSM313296,GSM313297
268,12.3935,12.1725,12.536,12.9035,12.1335,11.868,12.3055,11.7495,11.5995,11.5685,11.6355,12.1365,11.8525,11.9475,11.4855,13.6485,11.6285,12.1155,11.118,12.172,12.2465,12.7185,11.993,11.8825,12.111,11.7205,12.842,11.244,11.9445,12.142,12.618,12.247,11.641,11.6745,11.8325
273,8.36365,7.62105,7.4769,8.9913,7.4001,7.904,7.76085,8.7225,8.79065,7.99775,8.9863,8.97125,8.5045,8.47885,7.3982,8.5817,8.8073,8.7496,8.13995,9.19955,8.3792,7.64215,7.7167,8.0885,8.72695,7.92805,7.8508,8.4987,7.5998,8.87115,8.15875,8.98255,7.5496,8.2703,9.10965
275,7.3426,7.3401,8.2227,7.0246,7.10115,7.4317,8.09485,8.0457,7.32375,8.0756,6.53275,7.4135,6.90165,7.2977,7.9789,7.4856,7.62445,7.65685,7.9972,7.0108,7.0267,8.8645,8.24355,7.26355,7.9823,7.46865,8.7553,6.97655,8.9539,7.71855,7.37555,7.59395,7.1171,7.2833,7.24275
284,14.08,13.1125,14.741,14.749,13.5725,13.5785,14.7605,14.198,14.2225,14.522,13.833,14.595,13.9575,14.006,14.1565,14.61,13.67,13.951,13.9005,14.289,13.674,13.7695,14.3665,13.8685,13.7945,14.406,14.3685,14.2255,13.9975,14.0455,13.969,14.5005,13.885,13.968,13.7455
287,8.3044,8.1115,8.6228,8.2279,7.4627,7.80325,7.9634,8.83875,8.07855,7.8076,6.7397,8.5185,8.03205,8.90755,8.17085,7.35335,7.4796,8.3547,8.0924,7.4763,7.3038,9.11625,8.8271,7.27435,9.09665,7.2552,8.72835,6.9457,8.94225,7.9643,7.4148,7.79915,8.71755,7.672,7.88155
291,8.60925,8.5793,8.2315,9.6517,8.79015,8.5444,8.81395,9.03245,8.07495,8.70405,8.6952,8.88785,8.7213,9.14755,8.66015,8.7868,8.8453,8.51695,8.8403,9.01175,8.74085,8.8766,8.9514,8.5264,8.91715,8.6851,8.57445,8.883,9.532,9.00945,8.89365,9.0666,8.46365,8.8722,8.7289
296,7.84705,9.2766,8.22225,8.4582,8.3262,8.164,8.88205,8.30765,8.6071,8.7031,8.61005,8.4536,8.57615,8.35125,7.6945,11.22795,8.1282,8.8343,8.80895,8.756,8.6724,7.62355,8.21305,8.3067,8.02625,8.7571,8.8017,8.89745,8.2189,8.39575,8.5109,8.40765,8.2247,11.6471,8.54655
297,7.66545,8.27085,8.2025,7.9476,7.8661,7.9554,7.9456,7.78335,8.60865,7.89295,8.62445,8.0263,8.01705,7.76505,8.2618,8.44915,8.3806,8.069,8.0944,7.9264,7.89855,7.52895,7.811,7.7565,7.7116,8.1073,7.57635,7.9869,7.42345,7.93125,8.08875,7.9106,8.29465,8.88355,8.13845
299,8.6862,8.44965,8.45395,7.5319,7.49265,7.2493,8.6524,8.068,8.13525,7.81765,7.37985,7.77875,7.42725,8.09145,8.95945,8.0107,8.15055,8.08255,8.204,7.54465,7.7331,10.2403,8.40245,7.6035,8.63795,7.73475,9.01395,7.49805,8.7995,8.08185,8.0166,7.89495,7.726,7.2864,7.6765
300,8.39435,7.7637,8.0028,7.7411,7.3378,7.3225,7.86565,7.53565,7.7225,7.81995,7.9996,8.1133,7.86045,7.7952,8.60995,8.0876,7.18175,8.12495,7.88305,7.8414,8.31505,8.2377,8.0464,7.5316,7.89125,8.008,8.3428,7.9283,8.4888,7.9781,8.3873,8.35195,8.1529,7.6831,8.41525
303,7.1906,7.3314,7.73465,6.91535,7.02685,7.3645,7.5385,7.4798,7.30005,7.5344,7.0757,7.18955,6.8617,7.3719,7.97905,7.43095,7.43335,7.5842,7.7291,6.97265,6.83755,8.75645,8.12145,7.1629,7.65675,7.18135,8.53875,7.0298,8.48035,7.57615,7.20405,7.42215,6.9404,7.10905,6.94205
306,8.6393,8.74255,9.08205,8.5803,8.18385,8.68115,8.89015,8.8594,8.32775,8.65955,9.0228,8.7791,8.11125,8.495,9.2282,8.4334,9.32535,8.6651,8.6708,8.51085,8.54175,9.72225,8.94935,9.08145,8.8859,8.32425,9.163,8.4784,9.7155,8.52055,8.73365,8.7892,8.89665,8.1708,8.7223
310,8.0004,9.33865,8.33675,10.313,8.5778,8.44905,8.56845,9.08685,8.6209,8.19185,8.73035,9.4378,8.86875,8.4233,8.7126,9.1222,8.4658,8.59045,8.6589,8.9299,7.9469,7.7936,8.4063,8.7035,8.4302,9.61735,8.26995,8.08955,8.0626,9.4845,8.3019,8.36145,8.5583,9.33625,8.60455
311,8.2395,8.0165,7.7208,7.2489,7.38145,7.15185,8.05625,7.5954,7.4681,7.2215,6.9191,7.32545,6.86895,7.70375,8.261,7.7961,7.5479,7.44445,7.43195,7.2579,7.15985,9.34505,7.74875,7.59095,8.15525,7.34045,8.03655,7.26355,8.09545,7.46955,7.48415,7.7087,7.40625,7.34615,7.15745
315,7.71465,7.72005,8.11585,8.4962,7.75435,8.04725,7.38205,7.40325,9.06165,7.59205,8.78915,7.59165,8.8261,7.3349,7.4359,7.80315,7.52965,8.46155,8.2951,8.19445,8.25335,7.0807,8.1545,7.7206,7.13805,7.6946,8.6064,7.54375,7.30315,7.96825,8.23685,8.39455,7.687,8.1821,7.97365
317,7.3515,7.1897,7.33805,7.2193,7.00655,7.2911,7.55715,7.17315,7.18805,7.14005,6.9792,7.3858,7.23065,7.1787,7.39315,7.32105,7.12575,7.15445,7.0886,7.403,9.97725,8.20715,7.64615,7.0118,7.5553,7.2654,7.59675,6.9588,7.54915,7.17325,7.1297,7.22625,7.18475,7.25405,7.0947
318,8.42135,8.5022,7.40625,8.2798,8.615,8.87285,8.642,8.53775,8.4059,8.55255,8.1051,8.784,8.3697,8.51445,7.802,8.27635,10.8465,9.08055,8.8237,8.3541,8.56385,8.81075,8.768,9.121,8.3831,8.46725,7.7658,8.7372,7.8295,8.49855,8.48145,8.40775,8.5275,8.97945,8.67925
320,10.8525,10.072,10.227,10.5095,9.8641,10.20045,10.5475,10.0107,10.6185,10.488,10.795,10.5305,10.775,10.2196,11.4335,10.5995,9.61325,10.8205,10.475,10.5165,10.6675,10.25625,11.2055,10.4405,10.2905,10.0478,10.266,10.25615,11.241,10.27255,10.804,10.523,10.8635,10.4035,10.7345
322,8.92615,8.43795,8.6091,9.8948,10.01235,9.25535,8.88525,9.4559,9.2511,9.3111,9.0527,9.4763,9.09085,10.1603,9.95505,9.32805,9.0693,8.8308,9.22945,9.0797,9.7466,9.228,9.24395,10.7,8.8818,10.2133,9.7723,8.90295,9.08545,9.8588,9.02995,9.7757,9.1875,11.367,9.7967
325,7.1216,7.6544,7.89035,7.9531,7.9924,7.7075,7.9013,7.88195,8.0592,7.95285,8.3172,7.97195,7.88485,8.1476,7.58,7.50885,7.40295,8.03845,7.9196,7.66595,7.70235,7.5117,8.16965,7.7296,7.77945,8.40335,7.86025,8.1867,7.76715,7.99595,7.68895,8.0337,7.84955,7.9921,7.8438
326,7.49535,7.9619,7.98095,8.3038,7.84575,8.23265,8.19845,7.58335,7.72705,7.6677,8.88375,7.97505,7.55255,8.3249,7.82405,7.6616,7.86925,7.7382,8.04115,7.72295,8.10195,7.9232,8.1959,8.3074,7.65935,7.9206,8.28855,7.83185,7.76775,7.7904,8.85515,7.99975,7.9033,8.05525,7.83975
327,9.6754,8.21775,8.1576,9.2482,8.6976,9.2384,8.93545,9.11125,8.92115,8.90315,8.49525,8.6771,9.2032,8.622,8.3123,8.7464,9.3324,8.5738,8.506,9.85995,8.99705,6.8234,7.8025,9.0255,8.4278,9.46245,8.8972,9.1369,7.75245,9.10525,9.48155,9.0306,8.91495,9.1381,9.2332
331,8.0804,8.02945,8.13155,7.9741,8.50915,8.13625,8.10695,7.89405,9.15725,8.3469,8.3664,8.80835,8.07065,8.4745,7.8521,8.2076,8.60995,8.67425,8.99185,8.61685,7.8497,7.3706,7.8821,8.68245,8.3368,8.33095,8.07055,8.1474,7.26195,8.5269,8.7268,8.219,8.6821,8.86425,8.55605
332,8.22475,7.7248,7.81875,9.64375,8.50925,8.36755,8.19345,7.9057,7.70765,8.3921,7.6275,8.49345,8.16865,8.5201,8.0982,8.1084,8.11075,8.2706,8.01505,7.93145,8.6018,7.67005,7.81595,8.3305,7.47405,8.2691,7.6498,8.08985,7.46995,8.1484,7.9968,7.8358,7.91385,9.12565,7.87
333,7.6499,8.09845,8.5007,7.4654,7.42245,7.0054,7.6772,8.0832,7.717,7.86105,7.60735,7.5704,7.6292,7.60015,8.04175,7.608,7.6792,7.60815,7.90775,7.75885,7.6977,8.61115,8.24205,7.5316,8.01235,7.58915,8.3622,7.32005,8.6277,7.5564,7.37365,7.67005,7.7345,7.64625,7.4901
337,7.32635,7.284,8.55695,6.8464,7.0669,7.2237,7.8312,7.4797,7.34845,7.6588,7.02065,7.2916,6.9607,7.3251,7.75875,7.60785,7.5812,7.7769,7.9319,7.0458,7.10355,9.10095,8.3398,7.22065,8.01435,7.2559,8.74555,7.1462,8.976,8.0769,7.21005,7.33315,7.25555,7.23735,7.1676
339,8.49425,8.0789,8.0422,8.51285,9.394,8.8819,8.15375,8.97375,8.576,9.44385,8.3637,8.8573,8.9893,8.80495,8.60595,7.97185,8.6778,8.34625,8.3385,9.08465,8.57095,7.4568,8.0139,9.29975,8.0371,8.67785,8.4591,8.4374,8.0183,9.14175,8.878,9.49135,8.9538,8.88225,9.2049
343,10.528,10.2905,9.8033,11.2965,11.0595,10.438,10.11245,10.5655,10.836,12.0405,10.3744,11.1115,9.58715,10.633,10.663,10.26775,11.238,10.4825,11.1645,9.941,10.0495,9.6254,9.8972,10.65,10.01515,10.7395,11.0065,10.517,10.6715,10.7795,10.2125,11.368,10.9745,10.15685,11.4845
345,7.5363,7.34085,7.9119,6.8698,6.9608,7.09105,7.52475,7.3415,7.33145,7.3567,7.02065,7.1955,6.96095,7.1589,7.84125,7.2811,7.62445,7.3298,7.8816,6.8295,6.8158,8.87425,7.8973,7.003,8.1407,7.1776,8.3596,7.07215,8.2382,7.52605,7.28005,7.1948,6.7875,7.25405,7.10705
356,7.4899,7.41145,7.5973,8.3776,7.8631,7.85425,7.5258,7.96585,7.34165,7.38825,7.67995,8.54495,8.57525,8.2106,7.5209,8.086,7.4843,8.1598,7.92315,7.79875,8.05395,7.3179,7.651,8.29965,7.32475,7.9974,7.9162,7.7353,7.2038,8.26065,8.1644,7.85765,7.9529,7.8988,8.49145
358,7.0828,8.13715,7.6674,8.4466,8.49685,8.11905,8.52825,8.2203,8.33,8.6179,7.7331,8.76105,8.42955,8.71385,7.44325,8.4058,8.9795,8.4103,8.2808,8.54175,8.4093,7.28265,8.1448,7.5934,7.7925,8.7185,8.0817,8.9264,8.19555,8.10005,8.499,8.54385,8.1786,8.25475,8.44915
366,7.7173,7.8664,7.5355,8.968,8.31885,7.79595,8.41975,8.07375,8.1792,8.3067,7.93295,8.8197,8.43685,8.722,7.9744,7.96325,8.86725,8.75815,8.3894,8.7922,8.1767,7.12045,8.233,8.2662,8.5564,8.6086,7.2582,8.633,7.47445,8.719,8.7107,8.41565,8.2872,8.27475,8.36805
374,7.93935,7.99075,8.28195,7.0879,7.27115,7.06465,7.98345,7.56055,7.3901,7.5848,7.19245,7.3061,6.921,7.4762,8.0079,7.7372,7.56765,7.5312,7.4156,7.12285,6.9979,9.0888,8.0372,7.16385,7.91885,7.4279,8.3179,7.23385,8.42995,7.6962,7.4579,7.42135,7.24635,7.10415,7.1741
376,9.0516,8.6917,7.90895,8.9576,7.7906,8.1612,7.158,7.9727,8.89715,7.3677,7.61025,8.3884,9.2303,7.26535,7.29665,7.28345,8.8581,8.14105,8.0939,8.3507,8.5526,6.85115,7.7919,8.2901,6.9953,7.9604,7.9528,7.24765,7.42585,7.6158,6.6933,7.6632,8.3622,7.95205,8.2493
377,9.61835,9.2885,8.76075,11.979,9.8969,10.541,10.04175,9.4851,9.3395,10.243,9.7889,9.5596,9.40245,10.281,8.34265,9.97495,10.3715,9.45775,10.04565,10.9035,9.9166,10.0758,9.37925,10.33845,9.16645,10.165,9.37435,9.9061,9.07475,9.9602,9.6045,10.645,10.216,9.4629,9.54
385,7.46945,7.5326,7.62945,6.7994,6.8921,6.66165,7.5306,7.2808,7.05775,7.19825,6.56365,6.8523,6.81445,7.26515,7.81615,7.23065,7.3094,7.1758,7.38915,7.03845,6.91305,8.5284,7.44035,6.5144,7.5617,7.03995,7.6416,6.8742,7.95555,7.35715,7.1148,7.1862,6.81445,7.01995,6.9147
386,9.26355,9.8953,8.3288,8.9565,9.24905,9.13325,9.76245,9.9077,11.287,9.42765,9.5525,9.72345,9.4933,9.23595,9.3402,8.8318,9.81005,10.345,9.8826,9.4456,10.1305,8.03575,9.6883,10.6915,10.04865,9.54835,9.2042,9.0373,8.89675,9.48155,8.977,8.9224,9.7013,9.15865,9.8402
388,8.0622,8.2233,8.9669,6.86705,7.25225,7.0387,8.0404,7.9215,7.8177,7.6838,7.4265,7.22525,7.0186,7.3997,8.6184,8.05555,8.04155,7.71465,8.1043,7.2015,6.986,9.9464,8.4455,7.10185,8.2644,7.3925,8.7835,7.06725,9.06065,7.893,7.4678,7.585,7.32935,7.55585,7.0717
390,8.376,8.3739,9.10165,7.2514,7.4711,7.5521,8.7757,8.82585,7.8683,8.3137,7.10635,7.64515,6.9695,7.4982,8.92095,7.91675,8.28905,8.0684,8.88275,7.3812,7.28885,10.59,8.9856,7.33215,8.9787,7.55755,9.71685,7.15515,10.2205,8.38205,7.81075,8.09305,7.49355,7.51465,7.3297
394,7.3775,7.34135,7.5149,6.68465,6.92675,6.65055,7.54695,7.41945,7.0052,7.14285,6.9624,6.9627,6.7484,7.05935,7.581,7.11365,7.23505,7.2567,7.4487,6.64065,6.5776,8.4863,7.5553,6.6863,7.537,7.07345,7.93655,6.7367,8.02245,7.04405,7.08225,6.9358,7.01455,7.0458,6.5941
397,7.4487,7.39215,8.0927,6.71555,6.8319,6.53415,7.64995,7.5039,7.0142,7.42445,6.9624,6.97995,6.88315,7.06635,7.85575,7.1727,7.51955,7.02375,7.7316,6.80915,6.9037,8.60935,7.87965,6.653,7.70545,7.1836,8.32635,6.79215,8.46525,7.17595,7.28655,7.06545,6.75755,6.7863,6.89415
401,8.0479,8.4398,8.6755,8.1113,8.49465,8.38075,8.32905,8.3156,8.62075,8.16585,8.683,8.24635,8.23655,7.9751,8.38625,8.38575,8.07705,8.35295,8.38595,8.2686,8.13125,8.20575,8.33075,8.18015,8.08115,8.32345,8.5209,8.1101,8.3353,8.3275,8.31965,8.33345,8.57055,8.93175,8.2959
402,11.5505,11.52,8.89255,10.7385,10.21725,8.88325,9.4631,9.9768,9.90325,10.516,8.9179,12.382,12.282,12.7135,9.47495,9.9675,10.15685,11.4345,9.755,11.8495,12.4235,10.36515,12.639,9.92985,11.3135,11.019,9.9489,9.6521,9.20895,10.24885,8.5812,10.7035,11.0295,8.8362,10.1348
403,8.05925,7.99505,8.7152,7.01135,7.29265,7.03775,8.1915,7.7315,7.48595,7.7406,7.10135,7.50815,7.13105,7.5386,8.37875,7.76735,7.9445,7.8624,8.2168,7.2585,7.05815,9.95005,8.27525,7.3142,8.2763,7.50885,9.19635,7.1562,9.14635,7.57615,7.62535,7.5205,7.35635,7.03985,7.02765
409,8.78165,7.8255,7.73395,8.59075,8.24745,8.60895,8.39985,7.9532,8.2563,8.78565,8.2938,8.98215,8.9242,8.68355,8.2934,8.33415,8.36755,8.64475,8.81975,8.3369,8.76915,7.07935,8.0346,8.47035,8.68035,9.1265,8.3039,8.5858,8.73005,8.74915,8.905,8.53935,8.85325,8.3642,8.71715
411,7.93235,7.72475,7.8255,7.92855,8.0254,7.7285,8.05265,7.43335,7.9656,8.2898,8.4173,8.09205,8.08,8.51435,8.2752,8.86385,8.19365,8.86295,8.1052,8.82145,8.14765,7.50025,7.7593,8.84555,8.20755,8.69955,7.518,8.2584,7.5693,9.147,8.7674,8.7309,8.20025,8.3668,8.62095
413,7.2305,7.6631,7.0367,8.8588,8.7578,7.9755,8.1404,8.10735,7.24505,8.24915,8.0643,9.13155,7.65475,8.53505,7.5368,7.82355,8.6879,8.08375,7.7852,7.8408,9.0194,7.7675,7.79345,7.93555,8.16605,7.3854,7.55085,8.61495,6.85025,8.363,9.04195,7.9334,8.1137,8.28925,8.29935
416,7.84485,8.23245,8.23235,8.09655,8.2607,8.0921,8.13595,7.82545,8.4623,8.10025,8.26475,8.01555,8.4593,8.09985,8.03475,8.06625,8.18055,8.26025,8.1342,8.36785,7.9476,7.627,8.0148,8.6446,8.0576,7.9936,8.19535,7.87535,8.03015,8.3544,8.03875,8.1309,8.301,8.5899,8.24075
418,7.4176,7.6323,7.4974,8.6849,8.12745,8.674,8.16255,7.5931,8.15925,8.2793,8.5696,8.6323,8.3031,8.51895,7.3487,7.85785,8.35705,8.36625,8.43655,8.302,8.29715,6.6496,7.6339,8.3611,7.58475,8.1117,7.6704,8.4921,8.6456,8.4589,8.93455,8.0473,8.39375,8.2362,8.32505
424,7.73,7.7385,8.193,7.0447,7.39245,7.6578,7.78415,7.80605,7.44905,7.69885,7.35525,7.4369,7.4715,7.5843,8.0149,7.29525,8.2003,7.34195,7.9088,7.4693,7.29895,8.62515,7.59795,7.49855,7.90155,7.3854,7.72885,7.2671,8.35985,7.78645,7.41105,7.3668,7.406,7.3963,7.34635
426,7.56185,7.5589,8.58005,7.0059,7.2467,7.3107,7.91075,7.6616,7.4353,7.90585,7.3317,7.59345,7.4538,7.61845,7.56785,7.64615,8.0471,7.58365,8.00425,7.72515,7.42255,8.7438,8.24485,7.38295,7.79915,7.6453,8.8477,7.5235,8.96615,8.13865,7.30205,7.7558,7.35635,7.5371,7.4905
433,8.83725,8.6961,8.2625,8.739,9.99325,9.26155,8.65995,8.7705,9.2688,7.96685,8.92,8.68965,8.5229,9.0985,8.16015,8.63695,9.9549,8.4566,9.17065,9.2515,8.9294,7.86165,9.60145,9.17905,8.45475,8.86565,9.78165,8.70015,7.75345,7.9945,8.23065,8.645,8.6778,9.1814,8.9013
435,7.38285,7.8268,8.56505,7.2969,7.116,7.14265,8.30635,8.0297,7.9022,7.8639,7.13805,7.5682,7.4832,7.5258,8.0633,7.5096,8.045,7.8835,8.3604,7.4521,7.4354,9.13575,8.2536,7.24245,8.1029,7.4611,8.63765,7.4632,9.28965,7.29085,8.0194,7.66705,7.3408,6.84745,7.10705
441,8.5565,8.2282,9.10745,7.59625,7.31825,7.87495,8.33075,8.3721,7.99415,8.2656,7.27225,7.51455,8.12305,7.80145,9.13365,8.0948,8.07985,7.8248,8.67425,8.1803,7.9789,10.9655,8.89035,7.5847,8.7781,7.5399,9.6913,7.5479,10.14165,7.38755,7.8095,7.8719,7.318,6.7427,7.6826
442,8.2879,8.18775,9.03545,6.8327,7.223,6.4225,8.2386,8.14935,7.9195,8.05635,6.62925,7.35135,7.01665,7.60335,8.79195,7.9288,7.5114,7.5565,8.869,7.3058,6.8045,11.2915,8.83345,7.38295,9.01415,7.1167,9.98975,7.16065,10.28365,8.41205,7.78925,7.6316,7.07285,6.47415,6.62365
447,7.817,7.54165,7.88035,8.7127,8.1617,8.16635,8.5057,8.7061,8.2793,8.27805,7.9617,9.0334,8.42825,9.0989,8.7827,9.34645,8.8322,8.8003,9.03245,8.6641,8.31755,7.4839,8.023,9.29825,8.476,8.776,7.8214,8.99335,8.1917,8.78985,9.43095,8.72505,8.47995,8.1926,9.56035
452,7.41485,7.61555,8.52185,7.3381,7.3958,7.05465,8.1821,7.80005,7.41625,7.8042,6.80365,7.82685,7.203,7.9421,8.4533,7.79675,7.44695,7.7501,8.18475,7.32455,7.4726,10.0304,8.18635,7.47215,8.07685,7.88895,8.9082,7.6439,9.24445,8.1193,7.501,8.18185,7.35635,7.2183,7.80225
453,8.8085,7.914,8.7184,9.2084,8.2826,9.10185,8.32045,8.6041,8.59375,8.65335,8.52495,8.7775,8.4508,8.2289,8.1357,8.50505,8.89765,8.96045,8.43085,8.4328,8.76525,8.3831,8.6647,9.30335,9.0715,8.30385,9.0534,8.5965,8.8626,8.4519,8.59315,8.80335,8.66485,8.9514,8.6686
454,8.1817,7.70535,8.03455,8.41205,8.4055,8.2694,8.02165,8.08235,8.97585,8.2894,8.5088,8.1056,7.9174,8.2386,7.6708,7.81095,7.64365,7.8908,8.1291,8.6922,8.3225,7.3743,7.92935,8.1648,7.866,8.1541,8.37355,8.35125,7.6879,8.3382,7.65585,8.3913,8.27045,8.5611,8.3207
456,8.13315,8.4417,8.30275,8.5524,8.75985,8.8331,8.1555,8.71685,8.5739,8.48215,8.6733,8.7352,8.9452,8.32125,8.0802,8.15975,8.43805,8.88405,8.65345,9.01555,8.4093,7.8006,7.8405,8.84455,9.02215,9.18965,8.64775,9.0617,8.08045,8.61265,8.41325,8.90825,8.7608,8.51175,8.7967
457,13.334,13.382,14.565,14.254,12.6075,13.3895,13.8855,12.863,13.816,13.121,13.978,15.14,13.8245,13.9995,14.4455,14.906,14.0415,14.476,14.704,14.5915,13.9635,13.59,14.133,14.4345,13.488,14.7785,13.609,14.316,14.3065,14.269,14.914,14.5005,15.261,12.618,15.061
459,7.7911,8.50485,8.15855,7.90175,8.0506,8.03775,7.87515,7.82025,8.4897,7.5833,8.4522,7.8057,7.72345,7.74005,8.18785,8.48055,7.86475,7.95895,7.7076,7.7797,7.5382,8.05715,7.63265,8.0358,7.9906,7.9562,7.7399,7.86725,7.32825,7.68375,7.77555,7.96195,8.1015,8.69685,8.077
460,7.8826,7.7058,7.3914,6.82495,7.2833,6.7018,7.69185,7.1234,7.4046,6.9336,6.62925,6.93515,6.92335,7.2909,7.89175,7.543,7.62225,7.0811,7.36165,6.95875,6.62995,8.75,7.3239,6.9993,7.8797,7.0292,7.8907,7.0459,7.73135,6.97205,7.4266,7.3112,6.9072,6.7775,6.94205
461,6.99595,7.3447,7.7327,8.3126,8.66955,8.7255,7.90985,8.2703,8.3171,9.18765,7.84295,7.86045,7.9844,8.2978,7.6956,8.407,8.05425,7.9214,7.7819,7.47985,8.2929,7.204,7.79655,8.4866,7.6253,7.80605,7.92485,8.0342,8.019,8.1484,7.7376,8.3308,8.94255,8.09925,8.8893
464,7.7159,7.3618,7.4798,6.80875,7.0564,6.72035,7.64395,7.37185,7.1791,7.45025,6.80365,7.0175,6.8617,7.25295,8.1246,7.38415,7.3231,7.3281,7.46095,6.8744,6.81885,9.27385,7.34745,7.1385,7.836,7.11915,8.00525,6.9726,8.2361,7.33075,7.38525,7.27515,6.8961,6.6911,6.9689
468,8.28145,8.85685,9.90755,10.29,8.2523,8.16365,8.80055,8.71855,8.82825,8.66565,8.4582,8.40305,8.23545,8.5966,9.23305,9.29485,8.39405,7.84165,8.69465,8.0117,7.83455,10.573,9.06305,8.15825,9.05435,8.3664,9.5923,8.71875,9.7272,9.05925,8.1533,8.71655,8.77065,10.00885,7.97455
473,9.9626,10.1968,7.94575,11.443,11.014,9.4928,9.82825,11.176,9.55325,10.856,9.4937,10.325,9.0461,10.7905,9.95845,9.5933,10.716,9.29915,9.52615,9.1964,10.489,9.7908,11.9515,11.566,11.109,10.779,8.62035,9.6283,9.24685,10.15455,10.1699,9.18165,10.0363,10.7515,11.4075
474,7.72775,7.951,8.52015,8.2372,8.27815,8.25925,8.5401,8.1779,8.2769,8.4986,8.95805,8.0804,8.0124,8.4799,8.4942,7.9794,8.74835,7.6528,7.4389,8.4487,8.15465,8.2121,8.08995,8.31305,8.31015,7.4279,8.2052,8.0848,7.54805,7.9781,8.69555,8.29405,7.11815,7.98,7.38155
477,8.0408,9.43375,8.92215,9.21255,9.6977,8.4247,10.0252,9.5277,9.43835,9.3729,8.7707,9.13385,8.56935,9.9461,8.40875,8.8724,10.09855,11.3925,9.848,8.72555,9.62525,8.43505,8.99405,8.72185,10.0948,9.78235,9.2674,10.268,9.00135,8.90455,8.8302,8.6681,9.30865,9.39245,9.45795
479,7.7125,7.72865,7.22205,8.33315,8.0742,7.94215,7.82485,7.66875,8.72855,7.435,8.32745,7.9627,7.98645,7.8928,7.61075,7.93795,7.6267,7.7798,7.7039,8.4996,8.1322,7.18215,7.923,8.04045,7.6392,7.8842,7.3459,7.7642,6.7856,8.0591,7.8112,7.9059,7.95975,8.40475,7.8774
480,8.2596,8.32625,8.4206,8.4588,7.9416,7.59825,8.53275,7.79535,8.2302,8.13475,8.2608,8.5451,7.89505,8.75285,9.1625,8.5266,7.92215,8.05115,8.13735,8.19675,8.1545,8.94235,8.1655,8.159,8.7854,8.57375,8.4034,8.5193,8.52945,8.44805,8.2759,9.0047,8.34115,8.24515,8.5221
487,8.4689,8.52795,8.8381,7.1166,7.49255,6.74855,8.1479,7.8398,7.8042,7.55575,7.28415,7.5649,7.3205,7.68965,8.95725,8.23435,7.737,7.74925,8.04335,7.11495,7.35745,10.28405,8.31715,7.10995,8.648,7.56215,9.18545,7.2911,8.9918,7.56245,7.72775,7.63195,7.4587,7.59335,6.9689
491,9.45,8.7851,8.56545,8.57425,8.44335,8.6847,8.88065,8.45355,9.08335,8.3006,8.87085,8.50905,8.986,8.1568,8.6788,8.9837,8.4319,8.66325,8.6034,8.43085,8.29575,7.7625,8.31205,8.416,8.48345,8.79185,8.2605,8.42375,8.16645,8.85395,8.4404,8.49675,8.7309,9.3343,8.59795
492,6.88975,7.36405,7.49165,6.91535,7.44565,7.8002,7.5642,8.1671,8.2618,8.03365,7.04385,7.61035,9.51505,7.65755,7.3415,7.1613,7.53525,7.70625,7.43145,6.9414,7.37755,7.5978,7.6589,7.16385,7.26465,7.17085,7.5744,7.5032,7.40645,7.6508,8.87605,7.2969,7.655,7.57845,7.44865
495,8.14895,8.3549,8.5407,8.0482,8.1111,7.7811,8.4509,8.1534,7.98385,8.43055,7.9777,8.3601,7.72445,8.14425,8.80185,8.017,8.11385,8.2917,8.34095,8.29865,7.65205,9.5599,8.3358,7.7091,8.40495,7.97565,8.93495,8.22345,8.7341,8.2487,8.34145,8.70895,8.1606,7.9295,8.4127
497,7.072,7.8439,7.5365,7.80495,8.31705,8.1523,7.66815,7.7371,7.7572,7.6275,7.8495,7.7475,7.56435,7.83815,7.80385,7.19895,8.12525,7.94195,7.84375,8.0711,7.81565,6.9578,7.66075,7.64525,7.45175,7.6589,7.5551,7.8833,7.33585,8.0233,8.3774,7.6718,7.66135,7.9447,8.1768
501,7.60645,7.5424,7.34105,6.83555,6.88195,6.87985,7.7151,7.6074,7.1139,7.302,6.8682,7.1694,6.7261,7.30895,7.88745,7.3814,7.6117,7.4023,7.5762,6.9371,6.91685,8.6575,7.94775,7.18325,8.0553,6.9819,8.23255,6.9574,8.077,7.23165,7.3087,7.1699,7.0698,7.0458,6.8123
508,13.822,13.1855,11.363,12.3825,10.715,12.8185,9.3195,11.479,14.2865,11.956,12.4715,14.1325,13.644,13.123,12.866,8.2622,12.6695,14.513,12.151,9.64795,10.846,12.7305,13.316,12.8505,12.8335,12.585,9.9137,14.3225,12.658,12.325,10.4235,9.18305,14.642,9.01515,9.69825
514,10.208,7.9737,8.88985,10.05865,10.284,10.5925,9.07645,10.21225,9.32545,9.4839,10.0047,9.0279,10.2965,9.5112,8.18415,9.1492,10.20225,9.2195,9.50395,9.5013,9.1508,7.67715,9.25905,9.66325,9.5205,9.865,9.03945,8.68395,8.63545,9.68365,8.7997,9.127,9.86325,9.65515,10.12715
