ID_REF,GSM1276660,GSM1276661,GSM1276662,GSM1276666,GSM1276667,GSM1276668
8074223,6.42525,6.41249,6.18757,6.24401,6.14944,6.3539
8074227,5.65909,5.82751,5.97317,5.43082,5.7467,5.58053
8074237,6.20433,5.86105,5.73144,7.0682,6.91003,7.17799
8074249,2.03694,2.09962,2.24581,2.17119,2.32355,2.28078
8074251,8.41875,8.36014,8.16912,8.38356,8.47456,8.4241
8074261,7.21577,7.15753,7.20067,7.77637,7.74109,7.9495
8074274,4.81101,5.09125,4.96661,5.08568,4.66567,5.10694
8074286,5.98841,5.76777,6.03547,5.30306,5.40492,5.24782
8074307,4.83626,4.69696,5.01097,5.11805,5.29881,5.43301
8074309,4.38951,4.24687,4.41116,4.2798,4.10825,4.44013
8074316,6.31273,6.37268,6.43475,6.77335,6.80601,6.85862
8074330,5.08138,4.73483,5.11241,4.67642,4.51859,4.94103
8074335,3.1398,3.13821,3.23053,3.23641,3.10739,3.15075
8074349,6.06542,6.07284,6.28877,5.91425,6.03609,5.77982
8074364,4.07869,4.13871,4.14257,4.17796,3.99834,4.32647
8074371,5.60986,5.57351,5.43565,5.30246,5.13733,5.22021
8074384,5.50018,5.65511,5.67574,5.84397,5.69384,6.02833
8074388,7.32189,6.99991,7.10641,6.60909,6.58296,6.73062
8074399,5.69172,5.45018,5.52754,4.40864,4.23303,4.36605
8074432,7.19168,7.31442,7.28559,7.91944,7.86285,7.93143
8074458,6.49184,6.47218,6.45784,6.20404,6.36167,6.32861
8074464,7.54839,7.75196,7.78875,7.09558,7.12371,6.99563
8074473,5.54765,5.79427,5.38454,5.82778,5.74562,6.13457
8074481,5.12396,5.16318,5.19099,5.18529,5.06594,5.22888
8074498,6.00139,5.97847,6.07095,5.64598,5.88463,5.74765
8074522,4.37969,4.77278,4.53276,4.79336,5.15085,5.299
8074541,6.03185,6.18543,6.19462,5.93868,5.89596,6.03675
8074556,1.21303,1.47915,1.44777,1.06467,1.31718,1.19672
8074558,5.20076,5.57239,5.47058,5.73391,5.45654,6.06646
8074565,5.71508,5.99521,5.88657,5.68924,5.61833,5.69637
8074569,5.56936,5.53523,5.66316,5.93816,6.0061,6.19301
8074577,7.68437,7.66123,7.69139,6.89042,7.06211,6.88773
8074591,4.76372,4.43524,4.7577,3.40362,3.60926,3.16674
8074593,5.7339,5.86432,5.55181,5.01087,5.09323,5.05273
8074597,3.81318,3.49651,3.67403,3.57719,3.58192,3.49904
8074606,7.17938,6.81207,6.90165,10.74348,10.61691,10.71078
8074615,3.40008,3.605,3.45879,3.24723,3.39597,3.24627
8074617,4.86197,5.28862,5.11956,5.17216,4.97564,5.11499
8074632,4.75783,4.94182,4.62399,4.27594,4.44093,4.57699
8074640,3.06552,2.61222,3.00816,3.0158,3.03615,2.82625
8074642,4.42455,4.44085,4.22226,4.8402,4.59019,4.54492
8074644,7.36773,7.45554,7.37461,8.00689,7.65989,7.94376
8074647,7.75597,7.79257,7.76408,7.03568,7.06617,7.04769
8074688,5.97808,5.30375,5.26278,5.19309,5.3091,5.59309
8074695,3.73642,3.90823,3.94235,3.8047,3.54883,3.9243
8074701,3.72133,4.08133,3.78529,4.15393,4.21257,4.55738
8074712,3.28671,4.18543,4.04793,4.61202,4.06736,4.61181
8074714,3.94666,3.91338,3.89562,3.99693,3.81255,3.79645
8074716,6.35301,6.26775,6.33318,6.68239,6.72726,6.69081
8074730,4.46711,4.72959,4.73079,3.95367,4.02079,3.89201
8074734,5.53215,5.16848,4.98422,4.68067,5.42629,5.37205
8074737,4.25465,4.08768,4.37658,4.0523,3.94102,4.25649
8074744,1.16383,1.53833,1.43097,1.27948,1.33986,1.34024
8074746,2.15975,2.30299,2.16283,2.35438,2.13638,2.47421
8074748,7.78518,7.72847,7.7726,7.10833,7.24448,7.11156
8074769,4.12249,3.89726,4.32681,2.9106,3.30656,2.67217
8074771,5.65086,5.86846,5.53056,5.01943,5.0584,5.08909
8074773,5.11826,5.40786,5.47788,5.17864,5.18465,5.31204
8074780,3.66071,3.85109,3.48451,3.63716,3.56788,3.60101
8074789,1.80947,1.70578,1.71414,1.75242,1.89792,1.47915
8074791,9.69401,9.59646,9.60636,9.1032,9.11632,9.0521
8074806,6.34228,6.17961,6.20569,5.67402,5.94376,5.64974
8074817,6.71724,6.73906,6.71603,6.39052,6.31489,6.08301
8074836,2.92537,2.88611,2.73631,2.89036,2.89971,3.03915
8074842,5.85028,5.88075,6.0927,5.71477,5.97068,6.02051
8074845,5.42609,5.40087,5.40717,4.5957,4.64395,4.74868
8074853,4.64235,4.44028,4.79848,3.2108,2.95227,3.29098
8074856,8.03627,7.90824,7.97931,7.64176,7.91235,7.74959
8074867,3.98814,4.12764,3.95639,4.08,3.76573,4.06313
8074869,3.45053,3.54031,3.38359,3.84314,3.50527,4.00364
8074878,5.65203,5.69981,5.55552,6.17779,5.77973,5.71408
8074880,3.83861,4.15274,4.03278,3.96667,4.01951,4.40967
8074884,1.58278,1.77016,1.82689,1.67763,1.74835,1.72638
8074886,1.49595,1.48974,1.46721,1.48514,1.71161,1.42938
8074888,4.74219,4.94001,5.06968,4.76452,4.74629,4.82765
8074890,3.61047,3.48719,3.45776,3.95013,3.60196,3.82343
8074892,4.5136,5.34127,5.12972,5.18222,4.9367,5.58456
8074897,3.06512,3.44484,3.00226,3.38424,3.4795,3.88481
8074909,4.52628,5.31412,5.00259,5.53516,5.29632,5.55663
8074916,2.10404,2.08273,1.90462,1.87195,2.23508,1.88115
8074925,9.42734,9.31062,9.40135,9.13893,9.13328,9.12577
8074927,6.06415,6.18431,6.24646,5.84319,5.83736,6.06945
8074931,4.8413,4.97181,5.22991,5.24408,5.28206,5.24053
8074934,3.64881,3.76932,3.97798,3.83894,3.8016,3.90862
8074939,6.78932,6.78718,6.39348,6.4493,6.45132,6.27057
8074944,4.70517,4.83894,4.90762,5.05062,4.94977,5.19111
8074956,2.44817,2.24882,2.31526,2.96523,2.66551,2.61744
8074958,2.44665,2.10335,2.31135,2.49297,2.69176,2.47868
8074962,4.28369,4.15314,4.14788,4.08989,4.28443,4.3982
8074969,6.90781,6.86494,6.9595,6.18233,6.29541,5.99137
8074972,2.6834,2.82375,2.5648,2.19904,2.6185,2.97549
8074978,1.3186,0.9471,1.48453,1.61445,2.08063,1.56906
8074980,3.60461,3.42555,3.16261,3.454,3.68681,3.5692
8074988,1.67325,2.14453,1.4005,1.2189,2.2364,1.97726
8074991,4.40403,4.7403,4.55024,5.01605,4.81965,5.07725
8075005,3.77166,3.95922,3.66546,4.0445,3.99338,4.50793
8075009,7.56328,7.41037,7.5578,7.4366,7.59595,7.59961
8075016,4.52031,4.79161,4.8917,4.89033,4.84567,5.04952
8075024,3.99533,4.0473,3.98519,4.09908,3.82319,3.94201
8075026,2.63982,2.46982,2.53651,2.65379,2.38778,2.7424
8075049,2.67177,2.95049,2.83121,3.0698,2.92822,2.89424
8075052,4.35771,4.36587,4.22055,4.27237,4.44959,4.53448
8075057,3.20407,3.44287,4.42609,1.97185,3.8825,2.7186
8075059,2.86791,2.95392,2.92368,2.92052,3.05168,2.75788
8075061,2.18846,1.61162,1.96878,1.72249,1.5257,1.84265
8075063,5.68449,5.5639,5.73637,5.54737,5.47419,5.22775
8075089,6.79451,6.72182,6.82936,6.33263,6.40093,6.13769
8075106,8.09927,8.00909,8.34447,8.24738,8.1928,8.28543
8075118,6.42878,6.38456,6.58491,5.73491,5.93043,5.6325
8075126,4.34482,4.73813,4.46798,4.72278,4.64424,5.0759
8075130,9.19209,9.02346,9.10711,9.12745,9.11948,8.90284
8075142,5.014,5.28644,5.26727,5.07049,5.10551,5.12627
8075160,3.91114,4.06013,4.14953,4.07367,4.27183,4.32741
8075162,1.49683,0.98002,1.39859,1.28842,1.16796,1.3956
8075164,5.35268,4.76499,5.24377,4.29024,4.34797,4.05398
8075182,7.90681,7.84737,7.80835,8.46085,8.43685,8.51332
8075190,3.20364,3.64835,3.2806,3.30711,3.23315,3.48147
8075192,1.7541,1.68759,1.53733,1.66675,1.53408,1.61174
8075198,1.47601,2.03026,1.30683,1.449,1.41899,1.31643
8075200,5.6905,5.93479,5.95937,6.16391,5.96558,6.31799
8075211,4.65529,4.97042,4.78484,4.9269,4.67973,5.15595
8075217,8.41641,8.50009,8.42329,8.31478,8.32601,8.4358
8075239,6.90836,6.87839,6.9154,6.26333,6.38533,6.2214
8075263,5.85791,6.03557,6.04981,5.61818,5.71595,5.88405
8075276,5.52494,5.53828,5.36097,5.51285,5.64083,5.51151
8075285,7.4566,7.01592,7.33201,6.80894,6.92379,6.80029
8075306,2.80834,3.59465,3.66543,4.27458,3.17445,3.51719
8075308,1.26262,0.94645,1.4166,1.12137,1.26651,1.15821
8075310,3.25175,2.9673,3.28267,3.33609,3.26278,3.31681
8075316,3.65852,3.64414,3.39864,4.19248,4.26345,4.26545
8075322,4.18698,4.30368,4.49306,4.6427,4.38413,4.63143
8075332,4.9882,5.33592,4.90021,5.41149,5.08186,5.46509
8075343,7.56784,7.69609,7.70635,7.61414,7.55066,7.6507
8075363,2.62871,2.78188,2.54633,2.61413,2.68229,2.62882
8075365,4.20322,4.45849,4.54484,4.48202,4.734,4.63378
8075375,2.43342,2.63709,2.39398,2.75062,2.61733,3.02346
8075390,3.62437,3.56469,3.45396,3.58138,3.66128,3.49305
8075401,3.98939,4.53418,4.43374,4.4189,4.58868,4.49787
8075406,6.9656,6.82272,6.81841,6.58451,6.82734,6.67245
8075423,5.61486,5.38194,5.28912,5.03958,4.83482,5.09066
8075430,7.07108,7.06145,6.96091,6.73467,6.79366,6.6457
8075458,4.42207,4.54985,4.74498,4.77616,4.75166,4.65381
8075462,5.49718,5.50465,5.71289,6.12585,5.58321,6.02916
8075468,3.85005,3.87715,3.64725,4.13325,4.15853,4.59101
8075477,3.67545,3.54708,3.09589,3.80415,3.85464,4.14425
8075479,1.71781,1.45211,1.61332,1.44544,1.22801,1.17568
8075481,1.58285,1.81312,1.66062,2.04186,1.76624,1.60912
8075483,3.44204,3.70015,3.65014,3.69064,3.43853,3.64149
8075493,5.66734,5.62007,5.62257,5.41154,5.58212,5.50413
8075505,1.52506,0.97465,0.96713,1.14312,1.2921,1.10454
8075507,6.64755,6.69269,6.64176,6.74655,6.86649,6.81767
8075529,5.9581,6.06821,5.97602,5.87364,5.87764,5.90192
8075542,7.62033,7.58088,7.6361,7.68908,7.63602,7.66647
8075550,3.51078,3.27247,3.14909,3.378,3.37834,3.3958
8075553,3.18718,3.40074,3.42572,4.08001,3.66839,4.38323
8075555,4.59961,4.56621,4.50869,5.00345,4.81434,5.05756
8075564,1.73305,2.14458,2.32759,2.41546,2.39903,2.30004
8075569,3.08214,2.52336,2.6133,2.8124,2.80893,2.87699
8075585,8.3909,8.37015,8.37016,10.0501,10.01248,10.02782
8075600,1.99321,1.93554,1.78275,1.9255,1.81485,2.23499
8075616,4.47288,4.68041,4.70387,4.60988,4.77081,5.09595
8075633,4.26902,4.0976,4.00439,3.58125,3.92981,4.13488
8075635,4.83032,4.86825,4.77607,4.66952,5.18252,4.89052
8075637,3.66499,3.73988,3.80297,3.66674,3.83735,3.66464
8075657,4.33726,4.82499,4.32498,4.21811,4.34397,4.55516
8075659,3.61124,4.17366,3.786,3.7363,3.5904,3.54267
8075668,4.56338,4.80851,4.53913,4.5393,4.54129,4.80768
8075673,6.86818,6.69792,6.76473,5.9431,6.08417,5.88823
8075691,10.89951,10.85887,10.826,10.48242,10.38548,10.53806
8075693,1.63765,2.3201,2.00998,1.83126,1.50153,1.7729
8075695,3.93575,4.45976,4.50223,5.7865,5.70536,5.76087
8075705,5.05676,5.32611,5.0133,5.77657,5.48063,5.74802
8075707,1.14155,1.19619,0.88629,1.08369,0.94288,1.02659
8075709,3.2903,3.46234,3.27422,3.79385,3.58883,4.04962
8075720,6.25737,6.05937,5.9874,7.35336,7.40809,7.31104
8075728,10.11779,10.06906,10.00645,9.49962,9.44831,9.58111
8075776,3.07373,2.95007,2.37645,2.17998,2.06254,2.42167
8075778,6.26484,6.03499,6.18425,5.47982,5.44116,5.48043
8075785,5.49455,5.51011,5.65804,4.62722,4.72098,4.74275
8075798,9.74498,9.6127,9.56291,9.42406,9.38487,9.56049
8075817,5.58902,5.50794,5.45634,5.53936,5.52366,5.4335
8075820,2.57607,2.09653,1.99169,2.48368,2.15926,2.72195
8075828,5.23101,5.26723,5.15965,4.76992,4.94282,4.86685
8075838,3.23905,3.12794,3.14704,2.88559,3.07145,3.00533
8075846,3.00877,3.15352,2.99348,3.50728,3.20545,3.15119
8075850,2.67802,2.47321,2.76725,2.82566,2.57367,3.05005
8075857,7.16481,7.02757,7.29168,6.64121,6.69234,6.7746
8075863,3.8648,3.71192,3.76528,3.87809,3.69579,3.67078
8075865,3.98761,4.39581,4.096,4.40176,4.01188,4.39555
8075886,4.33926,4.41607,4.65747,4.72531,4.36572,4.47131
8075897,4.01687,4.15183,4.16632,4.00326,4.03097,4.00759
8075906,4.94225,5.17104,4.93234,4.99697,4.78043,5.12245
8075910,9.80867,9.57435,9.66069,8.92862,8.9536,8.99545
8075918,3.85136,3.95031,4.2683,4.12186,3.77799,4.09034
8075921,3.67024,3.41001,3.65295,3.89483,3.88757,4.3671
8075924,5.80383,5.4913,5.37076,4.83405,4.66246,4.98558
8075934,4.85162,4.99405,5.1163,5.21811,5.13121,5.21402
8075956,3.69786,3.65738,3.50162,4.5028,4.53224,4.63862
8075963,6.01437,6.24337,6.18856,6.92061,6.92554,6.87239
8075969,2.95602,2.67423,2.89374,2.77319,2.65767,3.09092
8075971,5.83831,5.92495,6.00197,5.45064,5.30896,5.66096
8075981,3.83668,3.76009,3.50454,4.08711,3.64657,4.1442
8075992,4.44738,4.45543,4.49176,4.37408,4.39167,4.45919
8076002,5.578,5.74474,5.49375,5.56586,5.58769,5.80251
8076007,4.38127,4.52565,4.6633,4.6956,4.61604,5.05237
8076025,4.36767,4.16694,4.3476,4.14716,3.93293,4.39447
8076046,7.25051,7.15187,7.16796,7.1175,7.21089,7.40297
8076056,7.15343,6.98591,7.12661,6.64582,6.78649,6.71976
8076072,4.66845,4.64986,4.68532,5.09057,4.79543,5.25362
8076077,9.67525,9.68205,9.71179,9.68984,9.56071,9.6279
8076094,3.60106,3.6557,3.83895,2.67065,3.03407,2.75432
8076113,3.20796,3.30799,3.45387,3.24667,3.48016,3.31542
8076128,8.35205,8.08906,8.34513,7.80573,7.76531,7.55475
8076137,8.12191,8.15174,8.15121,7.38364,7.30286,7.45347
8076161,5.02829,4.77481,4.91376,4.54524,4.71563,4.42301
8076169,5.08202,5.49905,5.3965,5.44847,5.36715,5.57147
8076176,7.50458,7.31556,7.29445,7.48184,7.48235,7.4904
8076185,4.19082,4.17285,4.42745,4.12402,4.32178,4.39968
8076193,3.08713,3.2571,3.31121,3.3917,4.05483,3.9426
8076195,4.32798,4.90579,4.46779,4.55133,4.7227,4.78789
8076209,10.45607,10.58816,10.71035,9.81436,9.95919,10.01681
8076219,4.08401,4.5775,4.31113,4.88221,4.67027,4.94483
8076221,4.75251,5.09002,4.96048,4.91586,5.35613,4.89329
8076223,6.11806,6.05427,6.24789,6.11112,6.66369,6.13411
8076225,7.39879,7.12442,7.15081,7.1856,7.08719,7.14531
8076231,2.35153,2.23169,2.42152,2.5212,2.1298,2.284
8076239,2.84694,3.09662,2.44089,2.29247,2.80978,2.86243
8076241,6.78354,6.96796,6.98507,6.78244,6.81178,6.98313
8076260,5.9472,6.05102,6.11563,5.45527,5.61448,5.30334
8076272,9.16365,9.02017,9.00834,8.66258,8.72978,8.6684
8076292,2.4085,2.97707,2.48264,2.18088,2.64707,2.9393
8076298,7.04772,7.56825,7.0363,7.51847,7.648,7.31413
8076300,3.64732,3.73631,3.45979,3.61622,3.48824,3.23746
8076302,5.07069,5.60975,5.35996,5.65879,5.35328,5.75416
8076307,6.45009,6.53928,6.45166,6.06935,6.13814,6.19853
8076327,3.24508,3.28825,3.25357,3.05243,3.27468,2.89961
8076329,3.10255,2.69129,2.3341,2.43991,2.93072,2.4287
8076331,6.54202,6.76115,6.69026,6.71528,6.78956,6.91543
8076339,7.4472,7.48617,7.54342,6.84581,6.89122,6.51328
8076344,6.29331,5.99349,6.15164,5.81646,5.87204,5.93898
8076355,5.25196,5.57644,5.31503,4.71186,4.57012,4.39295
8076365,6.57115,6.71396,6.66785,7.05097,7.00478,7.01595
8076374,7.65168,7.68658,7.65749,6.75603,6.87039,6.84072
8076382,3.08571,2.94831,2.9873,3.16271,3.1303,3.12563
8076384,3.98913,3.96774,3.64808,4.26747,3.9137,4.05146
8076387,5.38174,5.60091,5.55866,5.83385,5.56755,5.75452
8076393,6.51453,6.53363,6.52565,5.82018,5.46474,5.60874
8076403,9.1654,9.16757,9.25756,8.30584,8.45296,8.35479
8076415,1.64503,0.80629,1.12221,1.0057,1.17464,1.44939
8076417,8.21493,7.91645,7.96825,7.3897,7.49764,7.20565
8076424,4.56224,4.91474,4.89813,5.03792,4.86998,5.05326
8076431,4.68433,4.65099,4.8686,4.9238,4.71954,5.31172
8076436,6.9913,7.19298,7.07386,6.43668,6.47652,6.50234
8076441,6.3707,6.41849,6.23967,6.16898,6.0199,6.25754
8076449,8.94465,8.8491,8.90848,8.59884,8.4928,8.75121
8076455,7.28164,7.1667,7.14833,6.98686,7.02743,6.84087
8076461,6.55089,6.58411,6.38604,6.67244,6.47157,6.19771
8076463,4.38666,4.04527,4.48143,4.11736,4.62343,3.74283
8076465,8.14081,8.1284,8.10401,8.08455,8.05032,8.25759
8076481,7.69979,7.6302,7.4813,7.38632,7.34637,7.60059
8076493,3.78803,3.9677,3.80959,4.08649,3.82646,3.51262
8076497,5.55571,5.53936,5.49245,5.5299,5.59758,5.70732
8076509,4.11506,4.27417,4.46124,4.0703,3.92104,4.35256
8076511,11.30771,11.06239,11.22725,10.90036,11.07161,10.91996
8076513,5.02049,5.43854,5.2484,5.60713,5.68262,5.74574
8076515,6.17023,6.1499,5.98105,6.87178,6.95079,6.859
8076533,8.85439,8.63501,8.75994,8.29081,8.47118,8.43623
8076547,5.16976,5.09061,5.11014,4.39785,4.53185,4.4386
8076561,4.21253,4.2206,4.25086,4.1684,4.52992,4.51829
8076563,7.18291,7.10067,7.13611,6.46026,6.61586,6.41243
8076569,7.26721,7.3545,7.28375,6.65519,6.56542,6.67154
8076584,4.61657,5.11051,4.82776,4.99288,4.64663,4.8091
8076586,4.86731,5.1484,4.98115,4.70397,4.98293,4.89295
8076612,2.95084,2.97565,3.05709,2.91427,2.75711,2.832
8076644,3.35782,3.29384,3.64874,3.55163,3.59012,3.44122
8076655,3.48556,3.89087,3.45151,3.6266,3.81236,3.58479
8076668,3.36118,3.35357,3.25501,3.61278,3.53412,3.62196
8076673,5.5894,5.51848,5.60285,5.06538,5.23616,5.18541
8076677,5.45821,5.35391,5.30953,5.35308,5.4028,5.48815
8076690,8.05652,8.13248,8.15125,7.79846,7.80686,7.96549
8076704,5.14649,4.57719,4.69707,3.7024,3.67324,3.09985
8076732,6.1739,6.29371,6.08263,6.25646,6.11485,6.20704
8076734,4.05234,3.90835,3.68825,4.31817,4.40418,4.62564
8076739,5.16726,5.31453,4.94875,5.12157,5.01843,5.32277
8076744,4.93733,5.04059,5.02388,5.16871,5.08993,5.34897
8076747,6.17968,6.32719,6.36817,6.74309,6.68205,6.94902
8076749,5.50722,5.79975,5.52829,5.30549,5.17233,5.15625
8076754,2.84474,2.97707,2.88727,3.15706,3.04073,2.98202
8076757,5.33663,5.33989,5.39312,5.32298,5.24004,5.03791
8076792,7.48791,7.39761,7.31596,5.70614,5.97057,5.55508
8076813,2.84268,2.75209,2.82245,2.89133,2.91408,3.22042
8076815,4.09432,4.03728,3.85697,3.88947,4.12744,4.12684
8076819,3.35651,3.60884,3.58852,3.49925,3.59199,3.48352
8076826,4.1156,4.01324,3.80837,4.18534,4.13622,4.02929
8076836,5.82667,5.93263,5.96052,5.96677,5.94687,5.95511
8076851,5.95582,5.97368,6.13276,5.90651,5.82517,5.95271
8076865,3.77617,4.03828,3.88267,4.05282,3.99618,4.19191
8076882,3.56237,3.40205,3.19862,3.49428,3.62243,3.46524
8076894,5.85449,5.812,5.86113,5.32775,5.02603,5.08817
8076909,5.40013,5.51213,5.39418,5.29266,5.29066,5.39724
8076937,5.77666,5.98012,5.86543,5.88411,5.71177,5.87525
8076962,5.27483,5.3891,5.38172,5.26732,5.17439,5.23755
8076978,4.4336,4.63628,4.70315,4.90789,4.7225,4.87606
8076998,9.05562,9.03538,9.08977,8.62862,8.64352,8.86656
8077036,5.98658,6.08974,6.01765,5.74311,5.62918,5.84904
8077042,6.16108,6.20215,6.18632,5.7072,5.86866,6.01584
8077082,6.23311,6.24017,6.41636,6.01601,5.96938,6.23993
8077099,4.95994,5.2575,5.43338,5.61792,5.72815,5.73991
8077103,5.80482,5.78944,5.46122,7.35223,7.29564,7.58697
8077116,4.37113,4.88663,4.39402,5.51656,5.44054,5.76149
8077123,5.72827,5.85124,5.66616,5.84907,5.74569,6.13593
8077160,5.61911,5.6735,5.65027,5.34181,5.68634,5.59848
8077169,2.58601,2.77698,3.09875,2.28799,2.39895,2.40262
8077171,6.41049,6.38412,6.39507,5.8995,6.09608,6.0728
8077185,4.48015,4.65841,4.50768,4.91867,4.71483,5.11825
8077192,4.18086,4.46289,4.43243,4.46335,4.58625,4.65905
8077198,3.43824,2.82758,3.21532,3.21714,2.94821,3.15591
8077204,3.85026,4.10662,4.06742,3.80342,3.81879,4.16612
8077211,6.49064,6.49731,6.40058,6.169,5.81491,5.96814
8077226,5.55979,5.39081,5.24595,4.5755,4.68678,4.6843
8077238,5.04076,5.26745,5.17102,5.46776,5.28071,5.42267
8077250,6.04907,5.85301,5.97485,5.66288,5.74379,5.92879
8077262,5.07038,5.15432,5.46829,4.37741,4.39706,4.54295
8077270,2.09743,2.10171,2.21484,2.36808,2.15258,2.43987
8077299,1.79319,2.16725,1.77847,2.18552,2.01129,2.12329
8077323,5.41319,5.04354,5.14875,4.82597,4.95986,4.44957
8077351,4.29006,4.31328,4.1099,4.48693,4.4719,4.42839
8077353,4.94728,4.94092,4.85087,4.98891,5.07828,4.90704
8077366,2.10281,1.98663,2.1072,2.08555,1.87537,1.99953
8077370,5.49674,5.01461,5.28121,4.95434,4.88922,4.63234
8077376,6.82834,6.79092,6.69915,7.32532,7.28365,7.26786
8077441,5.86761,5.66097,5.79221,7.84078,7.79153,7.97587
8077450,8.1056,8.06677,8.12508,9.5029,9.35628,9.26651
8077458,7.52164,7.32177,7.48573,9.16303,8.96122,9.09256
8077472,2.7557,2.96177,3.02744,2.90431,2.73821,2.9593
8077490,3.97942,4.24623,4.26244,4.45851,4.42462,5.01108
8077499,2.152,2.70142,2.18674,2.2689,1.78651,1.98998
8077503,3.47184,3.90661,3.88798,3.74546,3.89373,3.89238
8077511,1.70155,1.51973,1.56488,1.88602,2.10461,1.52261
8077513,7.0162,6.75739,7.09556,6.66185,6.74375,6.31362
8077526,6.17684,6.18888,5.94536,7.01531,6.36975,6.72375
8077528,8.35231,8.2433,8.2494,8.37624,8.2856,8.34935
8077550,8.59702,8.39947,8.49821,8.07335,8.15535,8.16943
8077572,3.60417,3.32983,3.27391,3.28048,3.45755,3.61734
8077595,6.9684,6.84446,6.93117,6.58252,6.73344,6.77828
8077612,6.35931,6.35681,6.24782,5.70359,5.70377,5.63878
8077635,5.0147,5.2669,5.21912,4.67723,4.65169,4.76921
8077652,9.78804,9.63848,9.65464,9.14154,9.27871,9.12491
8077663,7.76903,7.6867,7.71152,7.73052,7.72789,7.74664
8077668,4.14931,4.40795,4.6888,4.55728,4.55037,4.74229
8077688,4.24412,4.5736,4.57993,4.81995,4.34995,4.99551
8077712,4.99747,4.89534,4.87103,4.89229,4.95844,4.99391
8077728,6.11696,5.71301,5.64633,4.762,5.23538,4.83379
8077731,7.81355,7.75196,7.70151,6.48211,6.57386,6.17337
8077768,2.05315,2.0048,2.44398,2.11888,1.71307,1.6483
8077770,8.14259,7.99079,8.09718,7.58904,7.92225,7.58518
8077777,3.40504,3.51248,3.48952,3.46713,3.64308,3.30043
8077779,5.63441,5.95159,5.78748,5.77943,5.49317,6.02125
8077781,6.97175,6.68655,6.95305,6.88115,7.15688,7.07045
8077786,4.43577,3.95526,4.27408,7.1165,7.03505,7.14596
8077804,7.25202,7.24464,7.22392,7.19634,7.36759,7.23717
8077815,4.98528,4.93996,5.28255,4.61675,4.9189,4.85999
8077817,4.39643,4.1142,4.20648,4.11011,4.19534,4.47126
8077833,3.46645,3.68597,3.99438,3.90468,3.95391,4.11873
8077851,5.40099,5.62051,5.45926,5.37201,5.58509,5.07597
8077858,8.59166,8.51255,8.74942,8.77031,8.65325,8.66706
8077877,3.89453,4.11035,3.99804,3.73391,4.22668,4.43413
8077879,4.07391,3.96358,4.3185,4.30109,4.19921,4.11051
8077899,6.72759,6.31354,6.65025,5.39436,5.59703,5.0034
8077914,5.59354,5.43115,5.72107,4.83414,5.2317,4.74031
8077929,3.76102,3.59325,3.66017,3.5446,3.1326,3.62027
8077931,7.7816,7.6596,7.60816,7.1932,7.22691,7.21568
8077942,1.67764,1.4149,1.3112,1.38765,1.5181,1.5167
8077944,4.66604,4.74471,4.295,4.82,4.53125,5.09958
8077958,3.69267,3.91872,3.80957,3.79551,3.82367,3.83982
8077970,4.11051,4.38931,4.12993,4.36489,4.3293,4.64918
8077989,4.27267,4.62876,4.41603,4.54483,4.43875,4.83671
8077993,8.33828,8.1773,8.19763,7.83249,8.00321,7.86293
8078008,7.8828,7.63467,7.87187,6.59473,7.09674,6.36182
8078012,2.707,3.03811,2.5881,2.87597,2.75907,2.801
8078014,8.05284,8.15248,8.27272,9.12242,9.07513,9.18445
8078033,5.91499,5.90338,5.70422,5.64974,6.00051,5.77648
8078046,3.75039,3.80136,3.69099,3.9238,3.60742,3.85026
8078066,3.56761,3.83572,3.85071,3.59919,3.36435,3.62488
8078091,7.13181,7.16279,7.16803,7.04273,7.08748,7.11966
8078110,7.41332,7.22246,7.23819,7.07373,7.14169,7.03815
8078134,2.653,2.51022,2.63621,1.83343,3.3328,1.86194
8078136,5.88957,6.19289,6.03111,5.89098,5.51217,6.18445
